2022/4/7,15:34:08,采样间隔:,0.1 s,,,,,
4.77E-05,82.56,1.228184,1.81E-05,4.41E-05,67.651,1111,6.09E-08,187.01363
4.76E-05,82.56,1.228184,1.81E-05,4.41E-05,67.659,1111,6.11E-08,187.18451
4.76E-05,82.57,1.228184,1.81E-05,4.40E-05,67.697,1111,6.11E-08,187.18451
4.76E-05,82.57,1.228184,1.80E-05,4.40E-05,67.717,1111,6.11E-08,187.18451
4.76E-05,82.57,1.228184,1.80E-05,4.40E-05,67.717,1111,6.10E-08,187.18451
4.76E-05,82.57,1.227218,1.81E-05,4.40E-05,67.678,1111,6.07E-08,187.355687
4.76E-05,82.6,1.227218,1.81E-05,4.40E-05,67.593,1111,6.04E-08,187.355687
4.76E-05,82.6,1.227218,1.81E-05,4.40E-05,67.583,1111,5.99E-08,187.355687
4.76E-05,82.6,1.227218,1.82E-05,4.40E-05,67.578,1111,5.84E-08,187.355687
4.77E-05,82.62,1.227218,1.81E-05,4.41E-05,67.658,1111,5.73E-08,187.355687
4.77E-05,82.62,1.225021,1.81E-05,4.41E-05,67.742,1111,5.66E-08,187.526343
4.76E-05,82.62,1.225021,1.81E-05,4.41E-05,67.713,1111,5.59E-08,187.526343
4.76E-05,82.65,1.225021,1.81E-05,4.41E-05,67.68,1111,5.54E-08,187.526343
4.77E-05,82.65,1.225021,1.81E-05,4.41E-05,67.676,1111,5.53E-08,187.526343
4.76E-05,82.65,1.225021,1.81E-05,4.41E-05,67.667,1111,5.53E-08,187.526343
4.76E-05,82.66,1.223739,1.81E-05,4.41E-05,67.684,1111,5.53E-08,187.697259
4.77E-05,82.66,1.223739,1.81E-05,4.41E-05,67.677,1111,5.52E-08,187.697259
4.77E-05,82.66,1.223739,1.81E-05,4.41E-05,67.694,1111,5.51E-08,187.697259
4.76E-05,82.69,1.223739,1.81E-05,4.41E-05,67.68,1111,5.51E-08,187.697259
4.76E-05,82.69,1.223739,1.81E-05,4.40E-05,67.646,1111,5.51E-08,187.867729
4.76E-05,82.69,1.227176,1.81E-05,4.40E-05,67.62,1111,5.51E-08,187.867729
4.76E-05,82.71,1.227176,1.81E-05,4.40E-05,67.626,1111,5.50E-08,187.867729
4.77E-05,82.71,1.227176,1.82E-05,4.41E-05,67.627,1111,5.51E-08,187.867729
4.78E-05,82.71,1.227176,1.82E-05,4.41E-05,67.572,1111,5.59E-08,187.867729
4.78E-05,82.73,1.227176,1.83E-05,4.41E-05,67.524,1111,5.81E-08,188.038199
4.78E-05,82.73,1.223536,1.82E-05,4.41E-05,67.563,1111,6.01E-08,188.038199
4.77E-05,82.73,1.223536,1.82E-05,4.41E-05,67.595,1111,6.11E-08,188.038199
4.76E-05,82.76,1.223536,1.81E-05,4.41E-05,67.667,1111,6.11E-08,188.038199
4.76E-05,82.76,1.223536,1.80E-05,4.40E-05,67.765,1111,6.08E-08,188.038199
4.76E-05,82.76,1.223536,1.80E-05,4.40E-05,67.769,1111,6.12E-08,188.208446
4.76E-05,82.78,1.215577,1.80E-05,4.40E-05,67.781,1111,6.18E-08,188.208446
4.76E-05,82.78,1.215577,1.80E-05,4.40E-05,67.774,1111,6.25E-08,188.208446
4.76E-05,82.78,1.215577,1.80E-05,4.40E-05,67.731,1111,6.28E-08,188.208446
4.76E-05,82.78,1.215577,1.80E-05,4.41E-05,67.728,1111,6.29E-08,188.378879
4.77E-05,82.81,1.215577,1.81E-05,4.41E-05,67.692,1111,6.30E-08,188.378879
4.77E-05,82.81,1.19985,1.81E-05,4.41E-05,67.673,1111,6.30E-08,188.378879
4.77E-05,82.81,1.19985,1.81E-05,4.41E-05,67.706,1111,6.30E-08,188.378879
4.77E-05,82.82,1.19985,1.81E-05,4.42E-05,67.729,1111,6.29E-08,188.378879
4.78E-05,82.82,1.19985,1.81E-05,4.42E-05,67.776,1111,6.26E-08,188.548642
4.78E-05,82.82,1.19985,1.81E-05,4.42E-05,67.753,1111,6.18E-08,188.548642
4.77E-05,82.84,1.18906,1.81E-05,4.42E-05,67.716,1111,6.07E-08,188.548642
4.77E-05,82.84,1.18906,1.81E-05,4.41E-05,67.655,1111,5.99E-08,188.548642
4.77E-05,82.84,1.18906,1.81E-05,4.41E-05,67.666,1111,5.97E-08,188.548642
4.77E-05,82.86,1.18906,1.81E-05,4.41E-05,67.652,1111,5.99E-08,188.718964
4.77E-05,82.86,1.18906,1.81E-05,4.41E-05,67.656,1111,6.01E-08,188.718964
4.77E-05,82.86,1.196723,1.82E-05,4.41E-05,67.59,1111,6.05E-08,188.718964
4.77E-05,82.88,1.196723,1.82E-05,4.41E-05,67.538,1111,6.17E-08,188.718964
4.78E-05,82.88,1.196723,1.82E-05,4.41E-05,67.581,1111,6.31E-08,188.890141
4.77E-05,82.88,1.196723,1.82E-05,4.41E-05,67.623,1111,6.38E-08,188.890141
4.77E-05,82.91,1.196723,1.81E-05,4.41E-05,67.633,1111,6.40E-08,188.890141
4.76E-05,82.91,1.185573,1.81E-05,4.40E-05,67.625,1111,6.41E-08,188.890141
4.77E-05,82.91,1.185573,1.82E-05,4.41E-05,67.615,1111,6.42E-08,188.890141
4.77E-05,82.93,1.185573,1.82E-05,4.41E-05,67.594,1111,6.45E-08,189.059048
4.77E-05,82.93,1.185573,1.82E-05,4.41E-05,67.541,1111,6.53E-08,189.059048
4.77E-05,82.93,1.185573,1.82E-05,4.41E-05,67.52,1111,6.69E-08,189.059048
4.77E-05,82.95,1.179648,1.83E-05,4.41E-05,67.488,1111,6.87E-08,189.059048
4.77E-05,82.95,1.179648,1.83E-05,4.41E-05,67.52,1111,7.06E-08,189.059048
4.77E-05,82.95,1.179648,1.82E-05,4.42E-05,67.618,1111,7.09E-08,189.2287
4.77E-05,82.95,1.179648,1.81E-05,4.41E-05,67.684,1111,7.00E-08,189.2287
4.77E-05,82.97,1.179648,1.82E-05,4.41E-05,67.611,1111,6.88E-08,189.2287
4.78E-05,82.97,1.176247,1.82E-05,4.41E-05,67.544,1111,6.81E-08,189.2287
4.78E-05,82.97,1.176247,1.83E-05,4.42E-05,67.509,1111,6.85E-08,189.398612
4.78E-05,83,1.176247,1.83E-05,4.41E-05,67.501,1111,6.98E-08,189.398612
4.77E-05,83,1.176247,1.82E-05,4.41E-05,67.516,1111,7.07E-08,189.398612
4.77E-05,83,1.176247,1.82E-05,4.41E-05,67.528,1111,7.16E-08,189.398612
4.77E-05,83.01,1.17545,1.82E-05,4.41E-05,67.585,1111,7.20E-08,189.398612
4.77E-05,83.01,1.17545,1.81E-05,4.41E-05,67.632,1111,7.19E-08,189.568747
4.77E-05,83.01,1.17545,1.81E-05,4.42E-05,67.697,1111,7.19E-08,189.568747
4.78E-05,83.04,1.17545,1.81E-05,4.43E-05,67.749,1111,7.19E-08,189.568747
4.78E-05,83.04,1.17545,1.82E-05,4.43E-05,67.698,1111,7.19E-08,189.568747
4.78E-05,83.04,1.173191,1.82E-05,4.42E-05,67.662,1111,7.20E-08,189.568747
4.78E-05,83.06,1.173191,1.81E-05,4.42E-05,67.677,1111,7.21E-08,189.738696
4.77E-05,83.06,1.173191,1.81E-05,4.42E-05,67.709,1111,7.21E-08,189.738696
4.77E-05,83.06,1.173191,1.81E-05,4.41E-05,67.718,1111,7.21E-08,189.738696
4.77E-05,83.09,1.173191,1.81E-05,4.41E-05,67.694,1111,7.21E-08,189.738696
4.77E-05,83.09,1.169934,1.81E-05,4.41E-05,67.655,1111,7.21E-08,189.738696
4.77E-05,83.09,1.169934,1.81E-05,4.41E-05,67.692,1111,7.20E-08,189.908534
4.77E-05,83.11,1.169934,1.81E-05,4.42E-05,67.664,1111,7.17E-08,189.908534
4.78E-05,83.11,1.169934,1.82E-05,4.42E-05,67.603,1111,7.17E-08,189.908534
4.78E-05,83.11,1.169934,1.83E-05,4.42E-05,67.569,1111,7.24E-08,189.908534
4.79E-05,83.13,1.169276,1.83E-05,4.43E-05,67.601,1111,7.33E-08,190.078185
4.79E-05,83.13,1.169276,1.83E-05,4.43E-05,67.602,1111,7.40E-08,190.078185
4.79E-05,83.13,1.169276,1.82E-05,4.43E-05,67.611,1111,7.47E-08,190.078185
4.78E-05,83.16,1.169276,1.82E-05,4.42E-05,67.601,1111,7.51E-08,190.078185
4.78E-05,83.16,1.169276,1.82E-05,4.42E-05,67.608,1111,7.52E-08,190.078185
4.77E-05,83.16,1.183916,1.82E-05,4.41E-05,67.638,1111,7.52E-08,190.247279
4.77E-05,83.16,1.183916,1.81E-05,4.42E-05,67.7,1111,7.52E-08,190.247279
4.77E-05,83.17,1.183916,1.81E-05,4.42E-05,67.746,1111,7.51E-08,190.247279
4.77E-05,83.17,1.183916,1.81E-05,4.42E-05,67.767,1111,7.51E-08,190.247279
4.77E-05,83.17,1.183916,1.81E-05,4.42E-05,67.752,1111,7.52E-08,190.247279
4.77E-05,83.2,1.194667,1.81E-05,4.42E-05,67.745,1111,7.54E-08,190.415777
4.77E-05,83.2,1.194667,1.81E-05,4.42E-05,67.694,1111,7.55E-08,190.415777
4.77E-05,83.2,1.194667,1.81E-05,4.42E-05,67.674,1111,7.51E-08,190.415777
4.77E-05,83.21,1.194667,1.81E-05,4.42E-05,67.689,1111,7.48E-08,190.415777
4.77E-05,83.21,1.194667,1.81E-05,4.42E-05,67.701,1111,7.43E-08,190.585168
4.77E-05,83.21,1.197948,1.81E-05,4.41E-05,67.671,1111,7.38E-08,190.585168
4.77E-05,83.24,1.197948,1.82E-05,4.42E-05,67.653,1111,7.31E-08,190.585168
4.77E-05,83.24,1.197948,1.81E-05,4.41E-05,67.66,1111,7.24E-08,190.585168
4.78E-05,83.24,1.197948,1.81E-05,4.42E-05,67.663,1111,7.20E-08,190.585168
4.78E-05,83.27,1.197948,1.82E-05,4.42E-05,67.639,1111,7.20E-08,190.753704
4.78E-05,83.27,1.194006,1.82E-05,4.42E-05,67.599,1111,7.20E-08,190.753704
4.78E-05,83.27,1.194006,1.83E-05,4.42E-05,67.563,1111,7.24E-08,190.753704
4.78E-05,83.28,1.194006,1.83E-05,4.42E-05,67.522,1111,7.33E-08,190.753704
4.77E-05,83.28,1.194006,1.83E-05,4.41E-05,67.497,1111,7.44E-08,190.753704
4.77E-05,83.28,1.194006,1.83E-05,4.41E-05,67.482,1111,7.53E-08,190.920863
4.78E-05,83.31,1.19369,1.83E-05,4.41E-05,67.519,1111,7.64E-08,190.920863
4.77E-05,83.31,1.19369,1.82E-05,4.41E-05,67.597,1111,7.67E-08,190.920863
4.78E-05,83.31,1.19369,1.81E-05,4.42E-05,67.679,1111,7.64E-08,190.920863
4.78E-05,83.33,1.19369,1.81E-05,4.42E-05,67.704,1111,7.61E-08,191.090217
4.78E-05,83.33,1.19369,1.81E-05,4.42E-05,67.717,1111,7.59E-08,191.090217
4.77E-05,83.33,1.19906,1.81E-05,4.41E-05,67.664,1111,7.59E-08,191.090217
4.77E-05,83.33,1.19906,1.82E-05,4.41E-05,67.608,1111,7.59E-08,191.090217
4.77E-05,83.35,1.19906,1.82E-05,4.40E-05,67.523,1111,7.59E-08,191.090217
4.77E-05,83.35,1.19906,1.83E-05,4.41E-05,67.504,1111,7.64E-08,191.258306
4.78E-05,83.35,1.19906,1.83E-05,4.42E-05,67.508,1111,7.73E-08,191.258306
4.78E-05,83.37,1.201827,1.83E-05,4.42E-05,67.515,1111,7.84E-08,191.258306
4.79E-05,83.37,1.201827,1.83E-05,4.42E-05,67.55,1111,7.94E-08,191.258306
4.79E-05,83.37,1.201827,1.82E-05,4.42E-05,67.585,1111,8.00E-08,191.258306
4.78E-05,83.4,1.201827,1.82E-05,4.42E-05,67.579,1111,8.04E-08,191.42632
4.78E-05,83.4,1.201827,1.83E-05,4.42E-05,67.547,1111,8.08E-08,191.42632
4.78E-05,83.4,1.174088,1.83E-05,4.41E-05,67.535,1111,8.13E-08,191.42632
4.78E-05,83.41,1.174088,1.82E-05,4.42E-05,67.589,1111,8.15E-08,191.42632
4.78E-05,83.41,1.174088,1.82E-05,4.42E-05,67.618,1111,8.14E-08,191.594893
4.78E-05,83.41,1.174088,1.82E-05,4.42E-05,67.63,1111,8.07E-08,191.594893
4.78E-05,83.44,1.174088,1.82E-05,4.43E-05,67.663,1111,7.92E-08,191.594893
4.78E-05,83.44,1.170932,1.82E-05,4.42E-05,67.658,1111,7.77E-08,191.594893
4.78E-05,83.44,1.170932,1.82E-05,4.42E-05,67.64,1111,7.70E-08,191.594893
4.79E-05,83.47,1.170932,1.82E-05,4.43E-05,67.657,1111,7.69E-08,191.763056
4.79E-05,83.47,1.170932,1.82E-05,4.43E-05,67.664,1111,7.68E-08,191.763056
4.79E-05,83.47,1.170932,1.82E-05,4.43E-05,67.66,1111,7.64E-08,191.763056
4.79E-05,83.48,1.166795,1.82E-05,4.43E-05,67.689,1111,7.59E-08,191.763056
4.79E-05,83.48,1.166795,1.82E-05,4.43E-05,67.708,1111,7.53E-08,191.763056
4.78E-05,83.48,1.166795,1.81E-05,4.43E-05,67.712,1111,7.51E-08,191.93055
4.78E-05,83.51,1.166795,1.81E-05,4.42E-05,67.721,1111,7.51E-08,191.93055
4.78E-05,83.51,1.166795,1.81E-05,4.42E-05,67.717,1111,7.53E-08,191.93055
4.78E-05,83.51,1.159749,1.82E-05,4.43E-05,67.701,1111,7.54E-08,191.93055
4.79E-05,83.52,1.159749,1.82E-05,4.43E-05,67.687,1111,7.54E-08,192.097634
4.78E-05,83.52,1.159749,1.82E-05,4.42E-05,67.639,1111,7.54E-08,192.097634
4.78E-05,83.52,1.159749,1.82E-05,4.42E-05,67.645,1111,7.54E-08,192.097634
4.78E-05,83.52,1.159749,1.82E-05,4.43E-05,67.678,1111,7.54E-08,192.097634
4.78E-05,83.55,1.176718,1.82E-05,4.42E-05,67.666,1111,7.54E-08,192.097634
4.78E-05,83.55,1.176718,1.82E-05,4.42E-05,67.668,1111,7.52E-08,192.264942
4.78E-05,83.55,1.176718,1.82E-05,4.43E-05,67.691,1111,7.51E-08,192.264942
4.79E-05,83.57,1.176718,1.82E-05,4.43E-05,67.719,1111,7.50E-08,192.264942
4.79E-05,83.57,1.176718,1.81E-05,4.43E-05,67.741,1111,7.49E-08,192.264942
4.79E-05,83.57,1.181597,1.81E-05,4.44E-05,67.76,1111,7.46E-08,192.264942
4.80E-05,83.59,1.181597,1.82E-05,4.44E-05,67.764,1111,7.35E-08,192.432138
4.79E-05,83.59,1.181597,1.81E-05,4.43E-05,67.749,1111,7.23E-08,192.432138
4.79E-05,83.59,1.181597,1.82E-05,4.43E-05,67.673,1111,7.18E-08,192.432138
4.78E-05,83.61,1.181597,1.82E-05,4.42E-05,67.572,1111,7.16E-08,192.432138
4.78E-05,83.61,1.193315,1.83E-05,4.42E-05,67.532,1111,7.19E-08,192.60086
4.78E-05,83.61,1.193315,1.83E-05,4.42E-05,67.513,1111,7.24E-08,192.60086
4.78E-05,83.64,1.193315,1.83E-05,4.42E-05,67.511,1111,7.26E-08,192.60086
4.78E-05,83.64,1.193315,1.83E-05,4.42E-05,67.533,1111,7.22E-08,192.60086
4.78E-05,83.64,1.193315,1.82E-05,4.42E-05,67.589,1111,7.09E-08,192.60086
4.78E-05,83.66,1.200384,1.82E-05,4.42E-05,67.64,1111,6.90E-08,192.767572
4.78E-05,83.66,1.200384,1.82E-05,4.42E-05,67.636,1111,6.72E-08,192.767572
4.77E-05,83.66,1.200384,1.82E-05,4.41E-05,67.634,1111,6.63E-08,192.767572
4.77E-05,83.68,1.200384,1.82E-05,4.41E-05,67.627,1111,6.63E-08,192.767572
4.77E-05,83.68,1.200384,1.82E-05,4.41E-05,67.591,1111,6.62E-08,192.767572
4.78E-05,83.68,1.206654,1.82E-05,4.42E-05,67.611,1111,6.53E-08,192.935326
4.79E-05,83.71,1.206654,1.82E-05,4.43E-05,67.667,1111,6.36E-08,192.935326
4.79E-05,83.71,1.206654,1.82E-05,4.43E-05,67.702,1111,6.13E-08,192.935326
4.78E-05,83.71,1.206654,1.82E-05,4.42E-05,67.664,1111,6.00E-08,192.935326
4.78E-05,83.72,1.206654,1.82E-05,4.42E-05,67.582,1111,5.89E-08,193.102299
4.78E-05,83.72,1.200185,1.82E-05,4.41E-05,67.561,1111,5.86E-08,193.102299
4.78E-05,83.72,1.200185,1.82E-05,4.41E-05,67.584,1111,5.86E-08,193.102299
4.78E-05,83.72,1.200185,1.82E-05,4.42E-05,67.585,1111,5.86E-08,193.102299
4.78E-05,83.75,1.200185,1.83E-05,4.42E-05,67.536,1111,5.88E-08,193.102299
4.78E-05,83.75,1.200185,1.83E-05,4.41E-05,67.462,1111,5.96E-08,193.269235
4.78E-05,83.75,1.194711,1.83E-05,4.42E-05,67.457,1111,6.10E-08,193.269235
4.78E-05,83.76,1.194711,1.83E-05,4.42E-05,67.549,1111,6.19E-08,193.269235
4.78E-05,83.76,1.194711,1.82E-05,4.42E-05,67.638,1111,6.20E-08,193.269235
4.77E-05,83.76,1.194711,1.82E-05,4.41E-05,67.643,1111,6.19E-08,193.269235
4.77E-05,83.79,1.194711,1.81E-05,4.42E-05,67.698,1111,6.21E-08,193.435464
4.77E-05,83.79,1.191722,1.81E-05,4.41E-05,67.72,1111,6.28E-08,193.435464
4.77E-05,83.79,1.191722,1.81E-05,4.41E-05,67.66,1111,6.36E-08,193.435464
4.78E-05,83.82,1.191722,1.82E-05,4.42E-05,67.612,1111,6.36E-08,193.435464
4.78E-05,83.82,1.191722,1.82E-05,4.42E-05,67.56,1111,6.34E-08,193.60292
4.78E-05,83.82,1.191722,1.82E-05,4.42E-05,67.576,1111,6.27E-08,193.60292
4.78E-05,83.83,1.192542,1.82E-05,4.42E-05,67.595,1111,6.16E-08,193.60292
4.78E-05,83.83,1.192542,1.82E-05,4.42E-05,67.639,1111,6.05E-08,193.60292
4.78E-05,83.83,1.192542,1.81E-05,4.42E-05,67.713,1111,5.96E-08,193.60292
4.77E-05,83.86,1.192542,1.81E-05,4.42E-05,67.728,1111,5.93E-08,193.769707
4.77E-05,83.86,1.192542,1.81E-05,4.41E-05,67.687,1111,5.97E-08,193.769707
4.77E-05,83.86,1.195073,1.81E-05,4.41E-05,67.686,1111,6.00E-08,193.769707
4.77E-05,83.87,1.195073,1.81E-05,4.41E-05,67.678,1111,6.03E-08,193.769707
4.77E-05,83.87,1.195073,1.81E-05,4.41E-05,67.65,1111,6.05E-08,193.769707
4.77E-05,83.87,1.195073,1.81E-05,4.41E-05,67.642,1111,6.02E-08,193.937052
4.76E-05,83.9,1.195073,1.81E-05,4.40E-05,67.664,1111,6.03E-08,193.937052
4.77E-05,83.9,1.192006,1.81E-05,4.41E-05,67.64,1111,6.04E-08,193.937052
4.77E-05,83.9,1.192006,1.82E-05,4.41E-05,67.63,1111,6.05E-08,193.937052
4.77E-05,83.9,1.192006,1.82E-05,4.41E-05,67.619,1111,6.05E-08,194.103392
4.78E-05,83.91,1.192006,1.82E-05,4.41E-05,67.582,1111,6.05E-08,194.103392
4.78E-05,83.91,1.192006,1.82E-05,4.42E-05,67.577,1111,6.05E-08,194.103392
4.78E-05,83.91,1.192958,1.83E-05,4.42E-05,67.562,1111,6.08E-08,194.103392
4.79E-05,83.94,1.192958,1.83E-05,4.43E-05,67.583,1111,6.12E-08,194.103392
4.78E-05,83.94,1.192958,1.82E-05,4.42E-05,67.604,1111,6.13E-08,194.270217
4.78E-05,83.94,1.192958,1.82E-05,4.42E-05,67.62,1111,6.13E-08,194.270217
4.78E-05,83.96,1.192958,1.82E-05,4.42E-05,67.661,1111,6.13E-08,194.270217
4.78E-05,83.96,1.201287,1.82E-05,4.42E-05,67.683,1111,6.11E-08,194.270217
4.79E-05,83.96,1.201287,1.82E-05,4.43E-05,67.669,1111,6.05E-08,194.270217
4.79E-05,83.98,1.201287,1.82E-05,4.43E-05,67.674,1111,5.92E-08,194.436966
4.78E-05,83.98,1.201287,1.82E-05,4.42E-05,67.676,1111,5.78E-08,194.436966
4.78E-05,83.98,1.201287,1.82E-05,4.42E-05,67.629,1111,5.65E-08,194.436966
4.78E-05,84.01,1.209931,1.82E-05,4.42E-05,67.591,1111,5.52E-08,194.436966
4.79E-05,84.01,1.209931,1.83E-05,4.43E-05,67.569,1111,5.51E-08,194.603009
4.80E-05,84.01,1.209931,1.83E-05,4.44E-05,67.581,1111,5.60E-08,194.603009
4.80E-05,84.03,1.209931,1.83E-05,4.44E-05,67.571,1111,5.69E-08,194.603009
4.79E-05,84.03,1.209931,1.83E-05,4.43E-05,67.537,1111,5.79E-08,194.603009
4.78E-05,84.03,1.214583,1.83E-05,4.42E-05,67.54,1111,5.84E-08,194.603009
4.77E-05,84.05,1.214583,1.82E-05,4.41E-05,67.575,1111,5.84E-08,194.768754
4.77E-05,84.05,1.214583,1.82E-05,4.41E-05,67.638,1111,5.82E-08,194.768754
4.77E-05,84.05,1.214583,1.81E-05,4.41E-05,67.682,1111,5.77E-08,194.768754
4.77E-05,84.07,1.214583,1.81E-05,4.41E-05,67.687,1111,5.71E-08,194.768754
4.76E-05,84.07,1.21685,1.81E-05,4.41E-05,67.638,1111,5.62E-08,194.768754
4.77E-05,84.07,1.21685,1.82E-05,4.41E-05,67.555,1111,5.47E-08,194.934946
4.78E-05,84.09,1.21685,1.83E-05,4.42E-05,67.531,1111,5.41E-08,194.934946
4.79E-05,84.09,1.21685,1.83E-05,4.42E-05,67.515,1111,5.44E-08,194.934946
4.79E-05,84.09,1.21685,1.83E-05,4.42E-05,67.517,1111,5.50E-08,194.934946
4.78E-05,84.11,1.220743,1.83E-05,4.42E-05,67.531,1111,5.53E-08,195.100133
4.78E-05,84.11,1.220743,1.83E-05,4.42E-05,67.563,1111,5.56E-08,195.100133
4.78E-05,84.11,1.220743,1.82E-05,4.42E-05,67.611,1111,5.57E-08,195.100133
4.79E-05,84.11,1.220743,1.82E-05,4.43E-05,67.666,1111,5.56E-08,195.100133
4.79E-05,84.13,1.220743,1.82E-05,4.43E-05,67.709,1111,5.55E-08,195.100133
4.78E-05,84.13,1.216255,1.81E-05,4.43E-05,67.742,1111,5.59E-08,195.266138
4.78E-05,84.13,1.216255,1.82E-05,4.42E-05,67.689,1111,5.62E-08,195.266138
4.78E-05,84.16,1.216255,1.82E-05,4.42E-05,67.599,1111,5.61E-08,195.266138
4.78E-05,84.16,1.216255,1.83E-05,4.41E-05,67.485,1111,5.64E-08,195.266138
4.78E-05,84.16,1.216255,1.83E-05,4.41E-05,67.437,1111,5.75E-08,195.266138
4.78E-05,84.18,1.222156,1.83E-05,4.42E-05,67.469,1111,5.89E-08,195.430842
4.78E-05,84.18,1.222156,1.83E-05,4.42E-05,67.504,1111,5.99E-08,195.430842
4.78E-05,84.18,1.222156,1.83E-05,4.42E-05,67.532,1111,6.04E-08,195.430842
4.78E-05,84.2,1.222156,1.83E-05,4.41E-05,67.527,1111,6.05E-08,195.430842
4.78E-05,84.2,1.222156,1.83E-05,4.42E-05,67.473,1111,6.07E-08,195.596029
4.79E-05,84.2,1.216392,1.84E-05,4.42E-05,67.431,1111,6.21E-08,195.596029
4.79E-05,84.21,1.216392,1.83E-05,4.42E-05,67.468,1111,6.39E-08,195.596029
4.79E-05,84.21,1.216392,1.83E-05,4.42E-05,67.545,1111,6.48E-08,195.596029
4.79E-05,84.21,1.216392,1.83E-05,4.43E-05,67.565,1111,6.51E-08,195.596029
4.79E-05,84.23,1.216392,1.83E-05,4.43E-05,67.574,1111,6.54E-08,195.760658
4.78E-05,84.23,1.213615,1.82E-05,4.42E-05,67.613,1111,6.55E-08,195.760658
4.78E-05,84.23,1.213615,1.83E-05,4.42E-05,67.546,1111,6.56E-08,195.760658
4.78E-05,84.25,1.213615,1.83E-05,4.42E-05,67.509,1111,6.60E-08,195.760658
4.78E-05,84.25,1.213615,1.83E-05,4.41E-05,67.528,1111,6.62E-08,195.760658
4.78E-05,84.25,1.213615,1.83E-05,4.42E-05,67.536,1111,6.62E-08,195.926142
4.78E-05,84.27,1.219294,1.83E-05,4.42E-05,67.541,1111,6.62E-08,195.926142
4.79E-05,84.27,1.219294,1.83E-05,4.43E-05,67.524,1111,6.66E-08,195.926142
4.80E-05,84.27,1.219294,1.83E-05,4.43E-05,67.537,1111,6.74E-08,195.926142
4.79E-05,84.27,1.219294,1.83E-05,4.42E-05,67.531,1111,6.79E-08,196.09226
4.78E-05,84.29,1.219294,1.83E-05,4.42E-05,67.501,1111,6.82E-08,196.09226
4.78E-05,84.29,1.234454,1.83E-05,4.42E-05,67.471,1111,6.83E-08,196.09226
4.78E-05,84.29,1.234454,1.83E-05,4.42E-05,67.484,1111,6.84E-08,196.09226
4.79E-05,84.32,1.234454,1.83E-05,4.42E-05,67.506,1111,6.83E-08,196.09226
4.79E-05,84.32,1.234454,1.83E-05,4.43E-05,67.506,1111,6.86E-08,196.255884
4.79E-05,84.32,1.234454,1.83E-05,4.43E-05,67.549,1111,6.89E-08,196.255884
4.79E-05,84.35,1.23074,1.83E-05,4.43E-05,67.591,1111,6.91E-08,196.255884
4.79E-05,84.35,1.23074,1.82E-05,4.43E-05,67.647,1111,6.91E-08,196.255884
4.79E-05,84.35,1.23074,1.82E-05,4.43E-05,67.626,1111,6.91E-08,196.255884
4.79E-05,84.36,1.23074,1.83E-05,4.43E-05,67.606,1111,6.91E-08,196.420811
4.80E-05,84.36,1.23074,1.83E-05,4.43E-05,67.603,1111,6.92E-08,196.420811
4.80E-05,84.36,1.213687,1.82E-05,4.44E-05,67.646,1111,6.92E-08,196.420811
4.80E-05,84.38,1.213687,1.83E-05,4.44E-05,67.628,1111,6.92E-08,196.420811
4.79E-05,84.38,1.213687,1.83E-05,4.43E-05,67.55,1111,6.94E-08,196.58544
4.79E-05,84.38,1.213687,1.83E-05,4.43E-05,67.507,1111,7.00E-08,196.58544
4.79E-05,84.4,1.213687,1.84E-05,4.43E-05,67.475,1111,7.09E-08,196.58544
4.79E-05,84.4,1.211356,1.84E-05,4.43E-05,67.462,1111,7.21E-08,196.58544
4.78E-05,84.4,1.211356,1.83E-05,4.42E-05,67.511,1111,7.27E-08,196.58544
4.78E-05,84.43,1.211356,1.82E-05,4.41E-05,67.554,1111,7.27E-08,196.749064
4.78E-05,84.43,1.211356,1.82E-05,4.42E-05,67.614,1111,7.25E-08,196.749064
4.78E-05,84.43,1.211356,1.82E-05,4.42E-05,67.687,1111,7.19E-08,196.749064
4.78E-05,84.44,1.219824,1.81E-05,4.43E-05,67.712,1111,7.10E-08,196.749064
4.79E-05,84.44,1.219824,1.82E-05,4.43E-05,67.692,1111,7.06E-08,196.749064
4.80E-05,84.44,1.219824,1.83E-05,4.44E-05,67.645,1111,7.06E-08,196.913731
4.80E-05,84.44,1.219824,1.83E-05,4.44E-05,67.61,1111,7.08E-08,196.913731
4.80E-05,84.47,1.219824,1.83E-05,4.44E-05,67.595,1111,7.08E-08,196.913731
4.80E-05,84.47,1.227226,1.83E-05,4.44E-05,67.647,1111,7.02E-08,196.913731
4.80E-05,84.47,1.227226,1.82E-05,4.44E-05,67.694,1111,6.97E-08,197.077578
4.80E-05,84.49,1.227226,1.83E-05,4.44E-05,67.653,1111,6.97E-08,197.077578
4.81E-05,84.49,1.227226,1.83E-05,4.44E-05,67.632,1111,6.97E-08,197.077578
4.81E-05,84.49,1.227226,1.83E-05,4.44E-05,67.63,1111,6.97E-08,197.077578
4.81E-05,84.51,1.221928,1.83E-05,4.44E-05,67.638,1111,6.99E-08,197.077578
4.80E-05,84.51,1.221928,1.83E-05,4.44E-05,67.652,1111,6.99E-08,197.241389
4.80E-05,84.51,1.221928,1.82E-05,4.44E-05,67.666,1111,6.97E-08,197.241389
4.79E-05,84.53,1.221928,1.82E-05,4.43E-05,67.628,1111,6.92E-08,197.241389
4.79E-05,84.53,1.221928,1.83E-05,4.43E-05,67.522,1111,6.88E-08,197.241389
