2022/4/7,14:55:03,采样间隔:,0.1 s,,,,,
9.34E-06,88.92,0.477057,3.29E-06,8.74E-06,69.39,1111,5.83E-08,286.25309
9.30E-06,88.92,0.477057,3.28E-06,8.70E-06,69.355,1111,5.82E-08,286.25309
9.36E-06,88.92,0.477057,3.29E-06,8.76E-06,69.396,1111,5.80E-08,286.195102
9.44E-06,88.92,0.477057,3.33E-06,8.84E-06,69.343,1111,5.79E-08,286.195102
9.42E-06,88.92,0.477057,3.35E-06,8.81E-06,69.153,1111,5.81E-08,286.195102
9.36E-06,88.92,0.477373,3.34E-06,8.74E-06,69.108,1111,5.83E-08,286.195102
9.30E-06,88.92,0.477373,3.25E-06,8.71E-06,69.525,1111,5.79E-08,286.134139
9.28E-06,88.9,0.477373,3.19E-06,8.71E-06,69.884,1111,5.79E-08,286.134139
9.23E-06,88.9,0.477373,3.19E-06,8.65E-06,69.75,1111,5.83E-08,286.134139
9.20E-06,88.9,0.477373,3.24E-06,8.61E-06,69.398,1111,5.80E-08,286.134139
9.18E-06,88.89,0.473502,3.20E-06,8.60E-06,69.589,1111,5.78E-08,286.134139
9.20E-06,88.89,0.473502,3.21E-06,8.62E-06,69.602,1111,5.81E-08,286.071987
9.19E-06,88.89,0.473502,3.18E-06,8.62E-06,69.738,1111,5.85E-08,286.071987
9.23E-06,88.89,0.473502,3.19E-06,8.67E-06,69.806,1111,5.92E-08,286.071987
9.28E-06,88.89,0.473502,3.24E-06,8.69E-06,69.539,1111,5.93E-08,286.071987
9.31E-06,88.89,0.482072,3.28E-06,8.71E-06,69.337,1111,5.92E-08,286.071987
9.34E-06,88.88,0.482072,3.30E-06,8.74E-06,69.333,1111,5.90E-08,286.013701
9.37E-06,88.88,0.482072,3.26E-06,8.79E-06,69.658,1111,5.84E-08,286.013701
9.37E-06,88.88,0.482072,3.28E-06,8.78E-06,69.536,1111,5.81E-08,286.013701
9.35E-06,88.88,0.482072,3.30E-06,8.75E-06,69.327,1111,5.81E-08,286.013701
9.31E-06,88.88,0.488059,3.28E-06,8.71E-06,69.342,1111,5.82E-08,285.953036
9.26E-06,88.88,0.488059,3.27E-06,8.67E-06,69.355,1111,5.82E-08,285.953036
9.25E-06,88.87,0.488059,3.29E-06,8.64E-06,69.16,1111,5.81E-08,285.953036
9.33E-06,88.87,0.488059,3.34E-06,8.71E-06,69.055,1111,5.83E-08,285.953036
9.40E-06,88.87,0.488059,3.32E-06,8.79E-06,69.299,1111,5.84E-08,285.953036
9.40E-06,88.86,0.488098,3.30E-06,8.80E-06,69.479,1111,5.84E-08,285.891777
9.39E-06,88.86,0.488098,3.30E-06,8.79E-06,69.404,1111,5.84E-08,285.891777
9.36E-06,88.86,0.488098,3.31E-06,8.76E-06,69.324,1111,5.85E-08,285.891777
9.31E-06,88.85,0.488098,3.31E-06,8.70E-06,69.187,1111,5.85E-08,285.891777
9.31E-06,88.85,0.488098,3.31E-06,8.70E-06,69.154,1111,5.85E-08,285.891777
9.32E-06,88.85,0.475003,3.34E-06,8.70E-06,68.989,1111,5.87E-08,285.832301
9.26E-06,88.85,0.475003,3.36E-06,8.63E-06,68.751,1111,5.91E-08,285.832301
9.25E-06,88.85,0.475003,3.32E-06,8.64E-06,68.958,1111,5.94E-08,285.832301
9.27E-06,88.85,0.475003,3.28E-06,8.68E-06,69.304,1111,5.91E-08,285.832301
9.29E-06,88.85,0.475003,3.27E-06,8.69E-06,69.417,1111,5.89E-08,285.832301
9.30E-06,88.84,0.483622,3.28E-06,8.70E-06,69.344,1111,5.88E-08,285.772528
9.33E-06,88.84,0.483622,3.27E-06,8.74E-06,69.491,1111,5.83E-08,285.772528
9.34E-06,88.84,0.483622,3.22E-06,8.77E-06,69.84,1111,5.75E-08,285.772528
9.28E-06,88.83,0.483622,3.17E-06,8.72E-06,70.01,1111,5.70E-08,285.772528
9.27E-06,88.83,0.483622,3.21E-06,8.70E-06,69.733,1111,5.55E-08,285.710376
9.23E-06,88.83,0.475384,3.31E-06,8.62E-06,69.008,1111,5.33E-08,285.710376
9.21E-06,88.82,0.475384,3.38E-06,8.56E-06,68.434,1111,5.32E-08,285.710376
9.27E-06,88.82,0.475384,3.41E-06,8.62E-06,68.4,1111,5.43E-08,285.710376
9.31E-06,88.82,0.475384,3.37E-06,8.68E-06,68.778,1111,5.54E-08,285.710376
9.27E-06,88.81,0.475384,3.32E-06,8.66E-06,69.025,1111,5.57E-08,285.648819
9.26E-06,88.81,0.476587,3.33E-06,8.64E-06,68.936,1111,5.57E-08,285.648819
9.24E-06,88.81,0.476587,3.32E-06,8.63E-06,68.931,1111,5.57E-08,285.648819
9.28E-06,88.81,0.476587,3.31E-06,8.67E-06,69.124,1111,5.55E-08,285.648819
9.30E-06,88.81,0.476587,3.29E-06,8.70E-06,69.268,1111,5.45E-08,285.648819
9.35E-06,88.81,0.476587,3.34E-06,8.73E-06,69.073,1111,5.40E-08,285.591128
9.39E-06,88.8,0.470159,3.38E-06,8.76E-06,68.902,1111,5.45E-08,285.591128
9.33E-06,88.8,0.470159,3.36E-06,8.70E-06,68.883,1111,5.50E-08,285.591128
9.31E-06,88.8,0.470159,3.36E-06,8.68E-06,68.853,1111,5.43E-08,285.591128
9.27E-06,88.8,0.470159,3.33E-06,8.65E-06,68.922,1111,5.33E-08,285.529571
9.26E-06,88.8,0.470159,3.32E-06,8.65E-06,69.001,1111,5.29E-08,285.529571
9.27E-06,88.8,0.464372,3.30E-06,8.67E-06,69.138,1111,5.28E-08,285.529571
9.31E-06,88.8,0.464372,3.28E-06,8.71E-06,69.332,1111,5.27E-08,285.529571
9.38E-06,88.79,0.464372,3.28E-06,8.79E-06,69.552,1111,5.26E-08,285.529571
9.40E-06,88.79,0.464372,3.25E-06,8.82E-06,69.743,1111,5.26E-08,285.468608
9.35E-06,88.79,0.464372,3.24E-06,8.76E-06,69.682,1111,5.26E-08,285.468608
9.30E-06,88.78,0.465417,3.25E-06,8.72E-06,69.572,1111,5.26E-08,285.468608
9.24E-06,88.78,0.465417,3.25E-06,8.65E-06,69.432,1111,5.26E-08,285.468608
9.27E-06,88.78,0.465417,3.26E-06,8.67E-06,69.387,1111,5.26E-08,285.468608
9.36E-06,88.77,0.465417,3.32E-06,8.76E-06,69.234,1111,5.26E-08,285.408538
9.40E-06,88.77,0.465417,3.38E-06,8.77E-06,68.891,1111,5.28E-08,285.408538
9.37E-06,88.77,0.464104,3.38E-06,8.74E-06,68.849,1111,5.31E-08,285.408538
9.35E-06,88.76,0.464104,3.35E-06,8.73E-06,69.029,1111,5.32E-08,285.408538
9.36E-06,88.76,0.464104,3.33E-06,8.74E-06,69.149,1111,5.33E-08,285.349062
9.30E-06,88.76,0.464104,3.28E-06,8.71E-06,69.366,1111,5.28E-08,285.349062
9.23E-06,88.76,0.464104,3.20E-06,8.65E-06,69.682,1111,5.25E-08,285.349062
9.21E-06,88.76,0.483615,3.20E-06,8.64E-06,69.675,1111,5.25E-08,285.349062
9.14E-06,88.76,0.483615,3.17E-06,8.58E-06,69.74,1111,5.27E-08,285.349062
9.13E-06,88.75,0.483615,3.15E-06,8.57E-06,69.803,1111,5.37E-08,285.2881
9.10E-06,88.75,0.483615,3.16E-06,8.54E-06,69.696,1111,5.50E-08,285.2881
9.10E-06,88.75,0.483615,3.15E-06,8.54E-06,69.777,1111,5.65E-08,285.2881
9.16E-06,88.74,0.496502,3.22E-06,8.57E-06,69.388,1111,5.74E-08,285.2881
9.19E-06,88.74,0.496502,3.30E-06,8.58E-06,68.987,1111,5.75E-08,285.2881
9.21E-06,88.74,0.496502,3.31E-06,8.60E-06,68.921,1111,5.70E-08,285.228327
9.19E-06,88.73,0.496502,3.30E-06,8.57E-06,68.932,1111,5.56E-08,285.228327
9.20E-06,88.73,0.496502,3.28E-06,8.60E-06,69.114,1111,5.43E-08,285.228327
9.22E-06,88.73,0.496248,3.29E-06,8.61E-06,69.078,1111,5.37E-08,285.228327
9.19E-06,88.73,0.496248,3.32E-06,8.58E-06,68.859,1111,5.36E-08,285.17242
9.21E-06,88.73,0.496248,3.30E-06,8.59E-06,68.996,1111,5.37E-08,285.17242
9.24E-06,88.73,0.496248,3.25E-06,8.65E-06,69.423,1111,5.36E-08,285.17242
9.28E-06,88.73,0.496248,3.24E-06,8.70E-06,69.592,1111,5.37E-08,285.17242
9.29E-06,88.72,0.499276,3.26E-06,8.69E-06,69.421,1111,5.36E-08,285.17242
9.26E-06,88.72,0.499276,3.22E-06,8.69E-06,69.644,1111,5.35E-08,285.11235
9.26E-06,88.72,0.499276,3.19E-06,8.69E-06,69.855,1111,5.40E-08,285.11235
9.22E-06,88.71,0.499276,3.17E-06,8.66E-06,69.886,1111,5.48E-08,285.11235
9.20E-06,88.71,0.499276,3.18E-06,8.64E-06,69.809,1111,5.57E-08,285.11235
9.17E-06,88.71,0.507483,3.18E-06,8.61E-06,69.742,1111,5.64E-08,285.11235
9.14E-06,88.71,0.507483,3.17E-06,8.57E-06,69.684,1111,5.73E-08,285.051387
9.15E-06,88.71,0.507483,3.17E-06,8.59E-06,69.727,1111,5.80E-08,285.051387
9.17E-06,88.71,0.507483,3.18E-06,8.61E-06,69.74,1111,5.88E-08,285.051387
9.23E-06,88.69,0.507483,3.21E-06,8.65E-06,69.617,1111,5.93E-08,285.051387
9.26E-06,88.69,0.498261,3.25E-06,8.68E-06,69.469,1111,5.94E-08,284.986856
9.25E-06,88.69,0.498261,3.27E-06,8.65E-06,69.299,1111,5.94E-08,284.986856
9.25E-06,88.69,0.498261,3.27E-06,8.65E-06,69.29,1111,5.89E-08,284.986856
9.20E-06,88.69,0.498261,3.30E-06,8.59E-06,68.957,1111,5.86E-08,284.986856
9.17E-06,88.69,0.498261,3.29E-06,8.56E-06,68.972,1111,5.86E-08,284.986856
9.14E-06,88.68,0.490792,3.26E-06,8.54E-06,69.112,1111,5.85E-08,284.927083
9.12E-06,88.68,0.490792,3.21E-06,8.54E-06,69.382,1111,5.86E-08,284.927083
9.13E-06,88.68,0.490792,3.15E-06,8.57E-06,69.828,1111,5.93E-08,284.927083
9.18E-06,88.68,0.490792,3.17E-06,8.61E-06,69.784,1111,6.02E-08,284.927083
9.22E-06,88.68,0.490792,3.22E-06,8.64E-06,69.553,1111,6.03E-08,284.927083
9.23E-06,88.68,0.491134,3.28E-06,8.63E-06,69.197,1111,5.99E-08,284.869392
9.17E-06,88.67,0.491134,3.28E-06,8.56E-06,69.023,1111,5.98E-08,284.869392
9.16E-06,88.67,0.491134,3.26E-06,8.56E-06,69.116,1111,5.95E-08,284.869392
9.13E-06,88.67,0.491134,3.27E-06,8.53E-06,69,1111,5.88E-08,284.869392
9.11E-06,88.67,0.491134,3.30E-06,8.49E-06,68.775,1111,5.87E-08,284.809322
9.12E-06,88.66,0.490738,3.34E-06,8.49E-06,68.529,1111,5.86E-08,284.809322
9.10E-06,88.66,0.490738,3.36E-06,8.46E-06,68.341,1111,5.87E-08,284.809322
9.15E-06,88.66,0.490738,3.35E-06,8.51E-06,68.54,1111,5.87E-08,284.809322
9.18E-06,88.65,0.490738,3.30E-06,8.56E-06,68.914,1111,5.82E-08,284.809322
9.19E-06,88.65,0.490738,3.26E-06,8.59E-06,69.22,1111,5.80E-08,284.74717
9.17E-06,88.65,0.500461,3.22E-06,8.59E-06,69.42,1111,5.82E-08,284.74717
9.21E-06,88.65,0.500461,3.26E-06,8.61E-06,69.272,1111,5.83E-08,284.74717
9.23E-06,88.65,0.500461,3.34E-06,8.60E-06,68.756,1111,5.83E-08,284.74717
9.20E-06,88.65,0.500461,3.36E-06,8.57E-06,68.614,1111,5.88E-08,284.74717
9.17E-06,88.64,0.500461,3.33E-06,8.54E-06,68.673,1111,5.92E-08,284.687694
9.12E-06,88.64,0.502688,3.32E-06,8.50E-06,68.687,1111,5.93E-08,284.687694
9.08E-06,88.64,0.502688,3.31E-06,8.45E-06,68.629,1111,5.94E-08,284.687694
9.09E-06,88.63,0.502688,3.28E-06,8.48E-06,68.873,1111,5.94E-08,284.687694
9.16E-06,88.63,0.502688,3.26E-06,8.56E-06,69.16,1111,5.92E-08,284.627029
9.21E-06,88.63,0.502688,3.29E-06,8.61E-06,69.096,1111,5.90E-08,284.627029
9.26E-06,88.62,0.500216,3.32E-06,8.65E-06,69.027,1111,5.90E-08,284.627029
9.29E-06,88.62,0.500216,3.36E-06,8.66E-06,68.813,1111,5.92E-08,284.627029
9.28E-06,88.62,0.500216,3.38E-06,8.65E-06,68.643,1111,5.98E-08,284.627029
9.21E-06,88.62,0.500216,3.37E-06,8.57E-06,68.573,1111,6.04E-08,284.568743
9.16E-06,88.62,0.500216,3.34E-06,8.53E-06,68.615,1111,6.07E-08,284.568743
9.10E-06,88.62,0.501799,3.30E-06,8.48E-06,68.748,1111,6.06E-08,284.568743
9.01E-06,88.61,0.501799,3.24E-06,8.41E-06,68.939,1111,6.02E-08,284.568743
9.02E-06,88.61,0.501799,3.23E-06,8.42E-06,69.024,1111,6.00E-08,284.568743
9.09E-06,88.61,0.501799,3.19E-06,8.51E-06,69.449,1111,6.03E-08,284.508376
9.14E-06,88.6,0.501799,3.16E-06,8.58E-06,69.795,1111,6.11E-08,284.508376
9.14E-06,88.6,0.495795,3.13E-06,8.59E-06,70.004,1111,6.24E-08,284.508376
9.16E-06,88.6,0.495795,3.10E-06,8.62E-06,70.22,1111,6.42E-08,284.508376
9.17E-06,88.6,0.495795,3.09E-06,8.63E-06,70.323,1111,6.63E-08,284.447116
9.13E-06,88.59,0.495795,3.12E-06,8.58E-06,70.047,1111,6.77E-08,284.447116
9.13E-06,88.59,0.495795,3.20E-06,8.55E-06,69.466,1111,6.81E-08,284.447116
9.12E-06,88.59,0.49739,3.25E-06,8.52E-06,69.111,1111,6.81E-08,284.447116
9.12E-06,88.59,0.49739,3.26E-06,8.51E-06,69.014,1111,6.77E-08,284.447116
9.16E-06,88.59,0.49739,3.26E-06,8.56E-06,69.123,1111,6.67E-08,284.386451
9.21E-06,88.59,0.49739,3.28E-06,8.61E-06,69.122,1111,6.59E-08,284.386451
9.26E-06,88.58,0.49739,3.30E-06,8.65E-06,69.096,1111,6.58E-08,284.386451
9.29E-06,88.58,0.494163,3.33E-06,8.68E-06,68.991,1111,6.59E-08,284.386451
9.30E-06,88.58,0.494163,3.33E-06,8.68E-06,69.024,1111,6.61E-08,284.386451
9.32E-06,88.57,0.494163,3.32E-06,8.71E-06,69.132,1111,6.63E-08,284.327867
9.29E-06,88.57,0.494163,3.34E-06,8.67E-06,68.96,1111,6.65E-08,284.327867
9.23E-06,88.57,0.494163,3.33E-06,8.61E-06,68.875,1111,6.68E-08,284.327867
9.14E-06,88.56,0.491542,3.27E-06,8.53E-06,69.007,1111,6.64E-08,284.327867
9.08E-06,88.56,0.491542,3.25E-06,8.47E-06,69.02,1111,6.59E-08,284.262742
9.08E-06,88.56,0.491542,3.28E-06,8.47E-06,68.84,1111,6.56E-08,284.262742
9.14E-06,88.56,0.491542,3.30E-06,8.53E-06,68.856,1111,6.54E-08,284.262742
9.26E-06,88.56,0.491542,3.32E-06,8.65E-06,69.013,1111,6.54E-08,284.262742
9.38E-06,88.56,0.492551,3.33E-06,8.77E-06,69.207,1111,6.56E-08,284.262742
9.40E-06,88.55,0.492551,3.39E-06,8.76E-06,68.836,1111,6.63E-08,284.20505
9.33E-06,88.55,0.492551,3.39E-06,8.70E-06,68.701,1111,6.75E-08,284.20505
9.30E-06,88.55,0.492551,3.41E-06,8.65E-06,68.501,1111,6.86E-08,284.20505
9.30E-06,88.55,0.492551,3.42E-06,8.65E-06,68.427,1111,7.00E-08,284.20505
9.27E-06,88.55,0.49415,3.42E-06,8.62E-06,68.348,1111,7.14E-08,284.20505
9.26E-06,88.55,0.49415,3.41E-06,8.60E-06,68.371,1111,7.26E-08,284.144385
9.27E-06,88.55,0.49415,3.39E-06,8.62E-06,68.535,1111,7.37E-08,284.144385
9.27E-06,88.54,0.49415,3.40E-06,8.62E-06,68.452,1111,7.45E-08,284.144385
9.26E-06,88.54,0.49415,3.42E-06,8.61E-06,68.356,1111,7.53E-08,284.144385
9.20E-06,88.54,0.496576,3.39E-06,8.56E-06,68.417,1111,7.57E-08,284.085802
9.18E-06,88.53,0.496576,3.35E-06,8.55E-06,68.629,1111,7.60E-08,284.085802
9.17E-06,88.53,0.496576,3.29E-06,8.56E-06,68.948,1111,7.60E-08,284.085802
9.10E-06,88.53,0.496576,3.26E-06,8.49E-06,69.031,1111,7.59E-08,284.085802
9.03E-06,88.52,0.496576,3.21E-06,8.44E-06,69.158,1111,7.58E-08,284.085802
8.98E-06,88.52,0.491194,3.14E-06,8.41E-06,69.503,1111,7.59E-08,284.024839
9.03E-06,88.52,0.491194,3.12E-06,8.47E-06,69.782,1111,7.64E-08,284.024839
9.07E-06,88.51,0.491194,3.10E-06,8.52E-06,70.013,1111,7.69E-08,284.024839
9.11E-06,88.51,0.491194,3.11E-06,8.57E-06,70.058,1111,7.75E-08,284.024839
9.11E-06,88.51,0.491194,3.17E-06,8.55E-06,69.675,1111,7.77E-08,284.024839
9.15E-06,88.51,0.489959,3.28E-06,8.54E-06,68.99,1111,7.73E-08,283.965364
9.19E-06,88.51,0.489959,3.31E-06,8.57E-06,68.878,1111,7.73E-08,283.965364
9.15E-06,88.51,0.489959,3.30E-06,8.53E-06,68.843,1111,7.74E-08,283.965364
9.08E-06,88.5,0.489959,3.29E-06,8.47E-06,68.792,1111,7.74E-08,283.965364
9.04E-06,88.5,0.489959,3.28E-06,8.43E-06,68.724,1111,7.74E-08,283.904104
9.04E-06,88.5,0.487797,3.30E-06,8.42E-06,68.617,1111,7.74E-08,283.904104
9.09E-06,88.5,0.487797,3.30E-06,8.46E-06,68.673,1111,7.74E-08,283.904104
9.18E-06,88.5,0.487797,3.31E-06,8.56E-06,68.886,1111,7.74E-08,283.904104
9.23E-06,88.5,0.487797,3.32E-06,8.61E-06,68.926,1111,7.75E-08,283.904104
9.19E-06,88.49,0.483507,3.27E-06,8.59E-06,69.134,1111,7.74E-08,283.843142
9.17E-06,88.49,0.483507,3.27E-06,8.57E-06,69.116,1111,7.74E-08,283.843142
9.15E-06,88.49,0.483507,3.26E-06,8.54E-06,69.101,1111,7.73E-08,283.843142
9.16E-06,88.48,0.483507,3.27E-06,8.56E-06,69.104,1111,7.68E-08,283.843142
9.14E-06,88.48,0.483507,3.27E-06,8.54E-06,69.06,1111,7.62E-08,283.843142
9.12E-06,88.48,0.484324,3.23E-06,8.53E-06,69.27,1111,7.56E-08,283.785153
9.08E-06,88.47,0.484324,3.22E-06,8.49E-06,69.25,1111,7.52E-08,283.785153
9.02E-06,88.47,0.484324,3.23E-06,8.42E-06,69.036,1111,7.47E-08,283.785153
9.07E-06,88.47,0.484324,3.25E-06,8.47E-06,69.001,1111,7.42E-08,283.785153
9.17E-06,88.47,0.484324,3.24E-06,8.58E-06,69.304,1111,7.36E-08,283.725083
9.25E-06,88.46,0.486416,3.26E-06,8.65E-06,69.37,1111,7.34E-08,283.725083
9.28E-06,88.46,0.486416,3.26E-06,8.69E-06,69.446,1111,7.34E-08,283.725083
9.28E-06,88.46,0.486416,3.22E-06,8.71E-06,69.724,1111,7.35E-08,283.725083
9.29E-06,88.46,0.486416,3.19E-06,8.73E-06,69.918,1111,7.39E-08,283.725083
9.26E-06,88.46,0.486416,3.16E-06,8.71E-06,70.066,1111,7.45E-08,283.663228
9.23E-06,88.46,0.47703,3.17E-06,8.67E-06,69.938,1111,7.53E-08,283.663228
9.17E-06,88.45,0.47703,3.21E-06,8.59E-06,69.508,1111,7.58E-08,283.663228
9.12E-06,88.45,0.47703,3.20E-06,8.54E-06,69.453,1111,7.59E-08,283.663228
9.16E-06,88.45,0.47703,3.20E-06,8.59E-06,69.536,1111,7.54E-08,283.663228
9.17E-06,88.45,0.47703,3.21E-06,8.59E-06,69.525,1111,7.50E-08,283.606726
9.18E-06,88.45,0.475618,3.26E-06,8.59E-06,69.219,1111,7.49E-08,283.606726
9.20E-06,88.45,0.475618,3.33E-06,8.57E-06,68.773,1111,7.49E-08,283.606726
9.20E-06,88.44,0.475618,3.38E-06,8.56E-06,68.469,1111,7.54E-08,283.606726
9.20E-06,88.44,0.475618,3.36E-06,8.56E-06,68.548,1111,7.60E-08,283.54279
9.17E-06,88.44,0.475618,3.33E-06,8.55E-06,68.729,1111,7.62E-08,283.54279
9.17E-06,88.43,0.4787,3.32E-06,8.54E-06,68.732,1111,7.63E-08,283.54279
9.18E-06,88.43,0.4787,3.28E-06,8.57E-06,69.051,1111,7.62E-08,283.54279
9.17E-06,88.43,0.4787,3.26E-06,8.57E-06,69.18,1111,7.57E-08,283.54279
9.21E-06,88.42,0.4787,3.27E-06,8.61E-06,69.174,1111,7.54E-08,283.484504
9.26E-06,88.42,0.4787,3.29E-06,8.65E-06,69.168,1111,7.53E-08,283.484504
9.28E-06,88.42,0.478132,3.29E-06,8.67E-06,69.227,1111,7.53E-08,283.484504
9.27E-06,88.41,0.478132,3.30E-06,8.66E-06,69.143,1111,7.52E-08,283.484504
9.29E-06,88.41,0.478132,3.35E-06,8.66E-06,68.831,1111,7.53E-08,283.484504
9.31E-06,88.41,0.478132,3.38E-06,8.68E-06,68.717,1111,7.56E-08,283.422352
9.27E-06,88.41,0.478132,3.36E-06,8.63E-06,68.725,1111,7.58E-08,283.422352
9.23E-06,88.41,0.485109,3.37E-06,8.59E-06,68.564,1111,7.60E-08,283.422352
9.23E-06,88.41,0.485109,3.37E-06,8.60E-06,68.596,1111,7.65E-08,283.422352
9.23E-06,88.41,0.485109,3.29E-06,8.62E-06,69.134,1111,7.66E-08,283.364661
9.22E-06,88.4,0.485109,3.24E-06,8.63E-06,69.41,1111,7.66E-08,283.364661
9.21E-06,88.4,0.485109,3.23E-06,8.62E-06,69.484,1111,7.68E-08,283.364661
9.21E-06,88.4,0.482323,3.25E-06,8.62E-06,69.34,1111,7.68E-08,283.364661
9.22E-06,88.4,0.482323,3.24E-06,8.63E-06,69.417,1111,7.68E-08,283.364661
9.22E-06,88.4,0.482323,3.19E-06,8.65E-06,69.782,1111,7.68E-08,283.303104
9.21E-06,88.4,0.482323,3.18E-06,8.64E-06,69.807,1111,7.67E-08,283.303104
9.17E-06,88.39,0.482323,3.19E-06,8.60E-06,69.669,1111,7.68E-08,283.303104
9.14E-06,88.39,0.489247,3.22E-06,8.55E-06,69.337,1111,7.68E-08,283.303104
9.16E-06,88.39,0.489247,3.27E-06,8.55E-06,69.075,1111,7.68E-08,283.303104
9.15E-06,88.38,0.489247,3.31E-06,8.53E-06,68.775,1111,7.68E-08,283.240655
9.19E-06,88.38,0.489247,3.34E-06,8.57E-06,68.717,1111,7.69E-08,283.240655
9.29E-06,88.38,0.489247,3.32E-06,8.68E-06,69.083,1111,7.64E-08,283.240655
9.34E-06,88.37,0.492553,3.29E-06,8.74E-06,69.404,1111,7.55E-08,283.240655
9.36E-06,88.37,0.492553,3.26E-06,8.77E-06,69.601,1111,7.40E-08,283.180584
9.36E-06,88.37,0.492553,3.25E-06,8.78E-06,69.677,1111,7.21E-08,283.180584
9.29E-06,88.36,0.492553,3.24E-06,8.70E-06,69.576,1111,7.02E-08,283.180584
9.19E-06,88.36,0.492553,3.23E-06,8.60E-06,69.423,1111,6.93E-08,283.180584
9.11E-06,88.36,0.488518,3.21E-06,8.52E-06,69.366,1111,6.94E-08,283.180584
9.03E-06,88.36,0.488518,3.19E-06,8.45E-06,69.31,1111,6.98E-08,283.121703
9.00E-06,88.36,0.488518,3.18E-06,8.42E-06,69.306,1111,7.05E-08,283.121703
9.08E-06,88.36,0.488518,3.20E-06,8.50E-06,69.348,1111,7.10E-08,283.121703
9.16E-06,88.35,0.488518,3.22E-06,8.58E-06,69.438,1111,7.13E-08,283.121703
9.19E-06,88.35,0.488363,3.25E-06,8.60E-06,69.295,1111,7.12E-08,283.061336
9.23E-06,88.35,0.488363,3.30E-06,8.62E-06,69.04,1111,7.10E-08,283.061336
9.22E-06,88.35,0.488363,3.30E-06,8.61E-06,69.014,1111,7.08E-08,283.061336
9.14E-06,88.35,0.488363,3.25E-06,8.55E-06,69.209,1111,7.06E-08,283.061336
9.12E-06,88.35,0.488363,3.22E-06,8.53E-06,69.337,1111,7.04E-08,283.061336
9.09E-06,88.34,0.484588,3.21E-06,8.51E-06,69.323,1111,7.05E-08,282.999779
9.07E-06,88.34,0.484588,3.19E-06,8.49E-06,69.41,1111,7.08E-08,282.999779
9.10E-06,88.34,0.484588,3.20E-06,8.52E-06,69.397,1111,7.13E-08,282.999779
9.14E-06,88.33,0.484588,3.24E-06,8.55E-06,69.272,1111,7.15E-08,282.999779
9.21E-06,88.33,0.48011,3.28E-06,8.60E-06,69.102,1111,7.12E-08,282.940303
9.21E-06,88.33,0.48011,3.27E-06,8.60E-06,69.175,1111,7.10E-08,282.940303
9.18E-06,88.32,0.48011,3.24E-06,8.59E-06,69.337,1111,7.02E-08,282.940303
9.17E-06,88.32,0.48011,3.28E-06,8.56E-06,69.038,1111,6.91E-08,282.940303
9.14E-06,88.32,0.48011,3.35E-06,8.50E-06,68.489,1111,6.81E-08,282.940303
9.11E-06,88.31,0.482045,3.36E-06,8.47E-06,68.327,1111,6.71E-08,282.88172
9.08E-06,88.31,0.482045,3.37E-06,8.43E-06,68.226,1111,6.62E-08,282.88172
9.04E-06,88.31,0.482045,3.34E-06,8.40E-06,68.305,1111,6.53E-08,282.88172
9.04E-06,88.31,0.482045,3.34E-06,8.40E-06,68.329,1111,6.46E-08,282.88172
9.09E-06,88.31,0.482045,3.34E-06,8.46E-06,68.445,1111,6.38E-08,282.88172
9.13E-06,88.31,0.482706,3.31E-06,8.51E-06,68.754,1111,6.27E-08,282.821055
9.13E-06,88.3,0.482706,3.30E-06,8.52E-06,68.819,1111,6.17E-08,282.821055
9.14E-06,88.3,0.482706,3.32E-06,8.52E-06,68.727,1111,6.14E-08,282.821055
9.11E-06,88.3,0.482706,3.32E-06,8.49E-06,68.619,1111,6.15E-08,282.821055
9.10E-06,88.3,0.482706,3.35E-06,8.45E-06,68.362,1111,6.19E-08,282.763066
9.04E-06,88.3,0.487622,3.31E-06,8.41E-06,68.544,1111,6.21E-08,282.763066
9.04E-06,88.3,0.487622,3.26E-06,8.43E-06,68.83,1111,6.11E-08,282.763066
9.11E-06,88.29,0.487622,3.29E-06,8.49E-06,68.827,1111,5.94E-08,282.763066
9.20E-06,88.29,0.487622,3.33E-06,8.58E-06,68.812,1111,5.74E-08,282.763066
9.27E-06,88.29,0.487622,3.33E-06,8.65E-06,68.931,1111,5.55E-08,282.704185
9.25E-06,88.29,0.489333,3.28E-06,8.65E-06,69.252,1111,5.43E-08,282.704185
9.23E-06,88.28,0.489333,3.23E-06,8.65E-06,69.527,1111,5.43E-08,282.704185
9.21E-06,88.28,0.489333,3.23E-06,8.63E-06,69.45,1111,5.44E-08,282.704185
9.21E-06,88.28,0.489333,3.30E-06,8.60E-06,69.001,1111,5.43E-08,282.704185
9.15E-06,88.28,0.489333,3.34E-06,8.53E-06,68.631,1111,5.45E-08,282.643818
9.04E-06,88.28,0.4851,3.31E-06,8.41E-06,68.508,1111,5.48E-08,282.643818
8.95E-06,88.28,0.4851,3.27E-06,8.33E-06,68.575,1111,5.48E-08,282.643818
8.97E-06,88.28,0.4851,3.24E-06,8.36E-06,68.812,1111,5.47E-08,282.643818
9.07E-06,88.28,0.4851,3.19E-06,8.49E-06,69.394,1111,5.49E-08,282.584045
9.11E-06,88.28,0.4851,3.15E-06,8.55E-06,69.806,1111,5.56E-08,282.584045
9.12E-06,88.27,0.488023,3.14E-06,8.56E-06,69.835,1111,5.68E-08,282.584045
9.12E-06,88.27,0.488023,3.16E-06,8.55E-06,69.702,1111,5.80E-08,282.584045
