2022/4/7,16:26:21,采样间隔:,0.1 s,,,,,
3.77E-05,78.18,1.93729,1.32E-05,3.53E-05,69.536,1111,3.42E-07,228.666201
3.75E-05,78.17,1.93729,1.31E-05,3.51E-05,69.483,1111,3.41E-07,228.666201
3.74E-05,78.17,1.93729,1.31E-05,3.50E-05,69.467,1111,3.40E-07,228.666201
3.73E-05,78.17,1.93729,1.31E-05,3.49E-05,69.422,1111,3.38E-07,228.666201
3.73E-05,78.17,1.942466,1.32E-05,3.49E-05,69.29,1111,3.37E-07,228.666201
3.72E-05,78.17,1.942466,1.32E-05,3.48E-05,69.256,1111,3.37E-07,228.632894
3.72E-05,78.17,1.942466,1.32E-05,3.48E-05,69.275,1111,3.36E-07,228.632894
3.72E-05,78.17,1.942466,1.32E-05,3.48E-05,69.23,1111,3.34E-07,228.632894
3.72E-05,78.17,1.942466,1.32E-05,3.48E-05,69.203,1111,3.33E-07,228.632894
3.73E-05,78.17,1.943389,1.32E-05,3.49E-05,69.19,1111,3.33E-07,228.632894
3.74E-05,78.16,1.943389,1.32E-05,3.50E-05,69.253,1111,3.33E-07,228.600183
3.75E-05,78.16,1.943389,1.32E-05,3.51E-05,69.378,1111,3.32E-07,228.600183
3.75E-05,78.16,1.943389,1.32E-05,3.52E-05,69.431,1111,3.30E-07,228.600183
3.76E-05,78.16,1.943389,1.32E-05,3.52E-05,69.379,1111,3.28E-07,228.600183
3.76E-05,78.16,1.94339,1.33E-05,3.52E-05,69.376,1111,3.26E-07,228.566579
3.77E-05,78.16,1.94339,1.32E-05,3.53E-05,69.448,1111,3.26E-07,228.566579
3.77E-05,78.15,1.94339,1.33E-05,3.53E-05,69.392,1111,3.26E-07,228.566579
3.76E-05,78.15,1.94339,1.33E-05,3.52E-05,69.216,1111,3.27E-07,228.566579
3.76E-05,78.15,1.94339,1.33E-05,3.51E-05,69.228,1111,3.28E-07,228.566579
3.77E-05,78.15,1.941697,1.33E-05,3.53E-05,69.4,1111,3.28E-07,228.539518
3.80E-05,78.15,1.941697,1.32E-05,3.56E-05,69.588,1111,3.27E-07,228.539518
3.81E-05,78.15,1.941697,1.33E-05,3.57E-05,69.651,1111,3.25E-07,228.539518
3.82E-05,78.15,1.941697,1.33E-05,3.58E-05,69.627,1111,3.24E-07,228.539518
3.82E-05,78.15,1.941697,1.33E-05,3.58E-05,69.652,1111,3.23E-07,228.539518
3.83E-05,78.15,1.937593,1.33E-05,3.59E-05,69.59,1111,3.23E-07,228.505617
3.82E-05,78.15,1.937593,1.34E-05,3.58E-05,69.548,1111,3.23E-07,228.505617
3.81E-05,78.14,1.937593,1.33E-05,3.57E-05,69.531,1111,3.22E-07,228.505617
3.79E-05,78.14,1.937593,1.32E-05,3.55E-05,69.533,1111,3.21E-07,228.505617
3.77E-05,78.14,1.937593,1.33E-05,3.53E-05,69.434,1111,3.20E-07,228.473797
3.78E-05,78.14,1.943786,1.33E-05,3.53E-05,69.326,1111,3.20E-07,228.473797
3.79E-05,78.14,1.943786,1.34E-05,3.54E-05,69.324,1111,3.21E-07,228.473797
3.80E-05,78.14,1.943786,1.34E-05,3.56E-05,69.399,1111,3.22E-07,228.473797
3.81E-05,78.13,1.943786,1.33E-05,3.57E-05,69.555,1111,3.23E-07,228.473797
3.82E-05,78.13,1.943786,1.32E-05,3.58E-05,69.704,1111,3.23E-07,228.441086
3.82E-05,78.13,1.948123,1.33E-05,3.59E-05,69.724,1111,3.23E-07,228.441086
3.83E-05,78.13,1.948123,1.33E-05,3.59E-05,69.732,1111,3.22E-07,228.441086
3.84E-05,78.13,1.948123,1.33E-05,3.60E-05,69.783,1111,3.20E-07,228.441086
3.84E-05,78.13,1.948123,1.33E-05,3.60E-05,69.766,1111,3.19E-07,228.441086
3.84E-05,78.12,1.948123,1.33E-05,3.60E-05,69.641,1111,3.17E-07,228.406887
3.84E-05,78.12,1.952223,1.34E-05,3.59E-05,69.549,1111,3.16E-07,228.406887
3.84E-05,78.12,1.952223,1.34E-05,3.60E-05,69.533,1111,3.15E-07,228.406887
3.84E-05,78.12,1.952223,1.34E-05,3.60E-05,69.584,1111,3.15E-07,228.406887
3.84E-05,78.12,1.952223,1.34E-05,3.60E-05,69.598,1111,3.16E-07,228.406887
3.84E-05,78.12,1.952223,1.34E-05,3.60E-05,69.63,1111,3.16E-07,228.37715
3.84E-05,78.12,1.942436,1.34E-05,3.60E-05,69.648,1111,3.17E-07,228.37715
3.84E-05,78.12,1.942436,1.33E-05,3.60E-05,69.73,1111,3.16E-07,228.37715
3.84E-05,78.12,1.942436,1.33E-05,3.60E-05,69.725,1111,3.15E-07,228.37715
3.84E-05,78.11,1.942436,1.33E-05,3.60E-05,69.661,1111,3.15E-07,228.34652
3.83E-05,78.11,1.942436,1.34E-05,3.59E-05,69.617,1111,3.14E-07,228.34652
3.83E-05,78.11,1.93856,1.34E-05,3.59E-05,69.597,1111,3.13E-07,228.34652
3.84E-05,78.11,1.93856,1.34E-05,3.59E-05,69.591,1111,3.12E-07,228.34652
3.84E-05,78.11,1.93856,1.34E-05,3.60E-05,69.58,1111,3.12E-07,228.34652
3.84E-05,78.11,1.93856,1.34E-05,3.59E-05,69.569,1111,3.12E-07,228.313808
3.84E-05,78.11,1.93856,1.34E-05,3.59E-05,69.591,1111,3.13E-07,228.313808
3.84E-05,78.1,1.942109,1.34E-05,3.60E-05,69.587,1111,3.12E-07,228.313808
3.85E-05,78.1,1.942109,1.34E-05,3.61E-05,69.56,1111,3.11E-07,228.313808
3.86E-05,78.1,1.942109,1.35E-05,3.61E-05,69.534,1111,3.11E-07,228.313808
3.86E-05,78.1,1.942109,1.35E-05,3.61E-05,69.518,1111,3.12E-07,228.281394
3.85E-05,78.1,1.942109,1.35E-05,3.60E-05,69.517,1111,3.12E-07,228.281394
3.84E-05,78.1,1.936133,1.34E-05,3.60E-05,69.563,1111,3.12E-07,228.281394
3.84E-05,78.09,1.936133,1.34E-05,3.60E-05,69.586,1111,3.11E-07,228.281394
3.85E-05,78.09,1.936133,1.34E-05,3.61E-05,69.592,1111,3.11E-07,228.250764
3.85E-05,78.09,1.936133,1.35E-05,3.61E-05,69.552,1111,3.11E-07,228.250764
3.85E-05,78.09,1.936133,1.35E-05,3.61E-05,69.519,1111,3.11E-07,228.250764
3.85E-05,78.09,1.932193,1.35E-05,3.61E-05,69.536,1111,3.10E-07,228.250764
3.85E-05,78.09,1.932193,1.35E-05,3.61E-05,69.564,1111,3.09E-07,228.250764
3.86E-05,78.09,1.932193,1.34E-05,3.62E-05,69.633,1111,3.08E-07,228.215674
3.86E-05,78.09,1.932193,1.35E-05,3.62E-05,69.58,1111,3.06E-07,228.215674
3.87E-05,78.09,1.932193,1.35E-05,3.62E-05,69.519,1111,3.06E-07,228.215674
3.87E-05,78.08,1.933036,1.35E-05,3.62E-05,69.567,1111,3.06E-07,228.215674
3.87E-05,78.08,1.933036,1.35E-05,3.62E-05,69.597,1111,3.06E-07,228.185638
3.87E-05,78.08,1.933036,1.34E-05,3.62E-05,69.665,1111,3.05E-07,228.185638
3.87E-05,78.08,1.933036,1.34E-05,3.63E-05,69.666,1111,3.04E-07,228.185638
3.87E-05,78.08,1.926506,1.35E-05,3.62E-05,69.609,1111,3.02E-07,228.185638
3.86E-05,78.08,1.926506,1.35E-05,3.62E-05,69.56,1111,3.01E-07,228.185638
3.86E-05,78.07,1.926506,1.35E-05,3.62E-05,69.552,1111,2.99E-07,228.152629
3.86E-05,78.07,1.926506,1.35E-05,3.62E-05,69.607,1111,2.98E-07,228.152629
3.86E-05,78.07,1.926506,1.34E-05,3.62E-05,69.658,1111,2.96E-07,228.152629
3.86E-05,78.07,1.928103,1.34E-05,3.62E-05,69.714,1111,2.93E-07,228.152629
3.85E-05,78.07,1.928103,1.34E-05,3.61E-05,69.703,1111,2.90E-07,228.152629
3.85E-05,78.07,1.928103,1.34E-05,3.61E-05,69.643,1111,2.85E-07,228.120513
3.86E-05,78.07,1.928103,1.34E-05,3.61E-05,69.602,1111,2.80E-07,228.120513
3.86E-05,78.06,1.928103,1.35E-05,3.62E-05,69.521,1111,2.76E-07,228.120513
3.86E-05,78.06,1.928295,1.36E-05,3.62E-05,69.46,1111,2.71E-07,228.120513
3.87E-05,78.06,1.928295,1.36E-05,3.62E-05,69.353,1111,2.66E-07,228.087504
3.87E-05,78.06,1.928295,1.37E-05,3.62E-05,69.29,1111,2.64E-07,228.087504
3.87E-05,78.06,1.928295,1.37E-05,3.62E-05,69.311,1111,2.62E-07,228.087504
3.86E-05,78.06,1.928295,1.36E-05,3.62E-05,69.373,1111,2.61E-07,228.087504
3.86E-05,78.06,1.926202,1.36E-05,3.62E-05,69.399,1111,2.60E-07,228.087504
3.86E-05,78.06,1.926202,1.36E-05,3.62E-05,69.386,1111,2.59E-07,228.057171
3.87E-05,78.06,1.926202,1.36E-05,3.62E-05,69.338,1111,2.58E-07,228.057171
3.86E-05,78.05,1.926202,1.36E-05,3.62E-05,69.322,1111,2.58E-07,228.057171
3.85E-05,78.05,1.926202,1.36E-05,3.61E-05,69.305,1111,2.57E-07,228.057171
3.85E-05,78.05,1.925988,1.37E-05,3.60E-05,69.171,1111,2.56E-07,228.057171
3.84E-05,78.05,1.925988,1.37E-05,3.59E-05,69.069,1111,2.55E-07,228.024162
3.84E-05,78.05,1.925988,1.37E-05,3.58E-05,69.117,1111,2.54E-07,228.024162
3.83E-05,78.05,1.925988,1.37E-05,3.58E-05,69.145,1111,2.54E-07,228.024162
3.82E-05,78.04,1.925988,1.36E-05,3.57E-05,69.123,1111,2.53E-07,228.024162
3.82E-05,78.04,1.930097,1.36E-05,3.57E-05,69.147,1111,2.52E-07,228.024162
3.82E-05,78.04,1.930097,1.36E-05,3.58E-05,69.22,1111,2.51E-07,227.992343
3.83E-05,78.04,1.930097,1.36E-05,3.58E-05,69.259,1111,2.49E-07,227.992343
3.83E-05,78.04,1.930097,1.35E-05,3.58E-05,69.317,1111,2.48E-07,227.992343
3.84E-05,78.04,1.930097,1.35E-05,3.59E-05,69.385,1111,2.47E-07,227.992343
3.84E-05,78.04,1.930856,1.35E-05,3.60E-05,69.497,1111,2.46E-07,227.96201
3.85E-05,78.04,1.930856,1.35E-05,3.61E-05,69.549,1111,2.45E-07,227.96201
3.86E-05,78.04,1.930856,1.35E-05,3.62E-05,69.481,1111,2.43E-07,227.96201
3.88E-05,78.04,1.930856,1.36E-05,3.63E-05,69.476,1111,2.42E-07,227.96201
3.89E-05,78.03,1.930856,1.36E-05,3.65E-05,69.514,1111,2.41E-07,227.96201
3.89E-05,78.03,1.940744,1.36E-05,3.65E-05,69.521,1111,2.40E-07,227.927812
3.89E-05,78.03,1.940744,1.36E-05,3.64E-05,69.507,1111,2.38E-07,227.927812
3.89E-05,78.03,1.940744,1.36E-05,3.64E-05,69.464,1111,2.37E-07,227.927812
3.88E-05,78.03,1.940744,1.37E-05,3.63E-05,69.362,1111,2.36E-07,227.927812
3.87E-05,78.03,1.940744,1.37E-05,3.62E-05,69.216,1111,2.36E-07,227.927812
3.87E-05,78.02,1.945395,1.37E-05,3.62E-05,69.193,1111,2.36E-07,227.895398
3.87E-05,78.02,1.945395,1.37E-05,3.61E-05,69.213,1111,2.36E-07,227.895398
3.86E-05,78.02,1.945395,1.37E-05,3.61E-05,69.221,1111,2.35E-07,227.895398
3.87E-05,78.02,1.945395,1.37E-05,3.62E-05,69.253,1111,2.34E-07,227.895398
3.87E-05,78.02,1.945395,1.37E-05,3.62E-05,69.287,1111,2.32E-07,227.864768
3.88E-05,78.02,1.94866,1.38E-05,3.62E-05,69.225,1111,2.31E-07,227.864768
3.88E-05,78.01,1.94866,1.38E-05,3.63E-05,69.146,1111,2.31E-07,227.864768
3.88E-05,78.01,1.94866,1.38E-05,3.63E-05,69.102,1111,2.32E-07,227.864768
3.87E-05,78.01,1.94866,1.38E-05,3.62E-05,69.059,1111,2.33E-07,227.864768
3.86E-05,78.01,1.94866,1.38E-05,3.61E-05,69.078,1111,2.33E-07,227.832056
3.86E-05,78.01,1.952155,1.38E-05,3.60E-05,69.044,1111,2.33E-07,227.832056
3.85E-05,78.01,1.952155,1.38E-05,3.60E-05,69.035,1111,2.33E-07,227.832056
3.86E-05,78.01,1.952155,1.38E-05,3.61E-05,69.111,1111,2.32E-07,227.832056
3.87E-05,78.01,1.952155,1.38E-05,3.62E-05,69.191,1111,2.31E-07,227.832056
3.88E-05,78.01,1.952155,1.38E-05,3.63E-05,69.262,1111,2.31E-07,227.803211
3.89E-05,78,1.954186,1.37E-05,3.64E-05,69.408,1111,2.30E-07,227.803211
3.89E-05,78,1.954186,1.37E-05,3.64E-05,69.428,1111,2.29E-07,227.803211
3.89E-05,78,1.954186,1.38E-05,3.64E-05,69.315,1111,2.28E-07,227.803211
3.90E-05,78,1.954186,1.38E-05,3.65E-05,69.292,1111,2.27E-07,227.769607
3.91E-05,78,1.954186,1.38E-05,3.66E-05,69.318,1111,2.26E-07,227.769607
3.92E-05,78,1.951759,1.39E-05,3.66E-05,69.276,1111,2.27E-07,227.769607
3.92E-05,78,1.951759,1.39E-05,3.67E-05,69.2,1111,2.29E-07,227.769607
3.92E-05,77.99,1.951759,1.40E-05,3.66E-05,69.14,1111,2.31E-07,227.769607
3.92E-05,77.99,1.951759,1.40E-05,3.66E-05,69.107,1111,2.34E-07,227.736003
3.91E-05,77.99,1.951759,1.39E-05,3.65E-05,69.096,1111,2.36E-07,227.736003
3.89E-05,77.99,1.953648,1.39E-05,3.64E-05,69.142,1111,2.37E-07,227.736003
3.87E-05,77.99,1.953648,1.37E-05,3.62E-05,69.244,1111,2.36E-07,227.736003
3.87E-05,77.99,1.953648,1.36E-05,3.62E-05,69.367,1111,2.34E-07,227.736003
3.87E-05,77.98,1.953648,1.36E-05,3.62E-05,69.375,1111,2.32E-07,227.706266
3.87E-05,77.98,1.953648,1.37E-05,3.62E-05,69.295,1111,2.30E-07,227.706266
3.87E-05,77.98,1.953599,1.37E-05,3.61E-05,69.214,1111,2.29E-07,227.706266
3.87E-05,77.98,1.953599,1.38E-05,3.62E-05,69.164,1111,2.28E-07,227.706266
3.89E-05,77.98,1.953599,1.38E-05,3.64E-05,69.245,1111,2.28E-07,227.675636
3.90E-05,77.98,1.953599,1.37E-05,3.66E-05,69.409,1111,2.29E-07,227.675636
3.92E-05,77.97,1.953599,1.37E-05,3.67E-05,69.46,1111,2.28E-07,227.675636
3.93E-05,77.97,1.947975,1.38E-05,3.68E-05,69.44,1111,2.28E-07,227.675636
3.93E-05,77.97,1.947975,1.38E-05,3.68E-05,69.427,1111,2.28E-07,227.675636
3.93E-05,77.97,1.947975,1.38E-05,3.68E-05,69.455,1111,2.27E-07,227.645006
3.94E-05,77.97,1.947975,1.38E-05,3.69E-05,69.415,1111,2.27E-07,227.645006
3.94E-05,77.97,1.947975,1.39E-05,3.68E-05,69.319,1111,2.27E-07,227.645006
3.93E-05,77.97,1.949025,1.39E-05,3.68E-05,69.327,1111,2.28E-07,227.645006
3.93E-05,77.97,1.949025,1.39E-05,3.68E-05,69.329,1111,2.28E-07,227.645006
3.94E-05,77.97,1.949025,1.39E-05,3.68E-05,69.317,1111,2.28E-07,227.611997
3.94E-05,77.96,1.949025,1.39E-05,3.68E-05,69.368,1111,2.28E-07,227.611997
3.94E-05,77.96,1.949025,1.39E-05,3.69E-05,69.385,1111,2.27E-07,227.611997
3.94E-05,77.96,1.94734,1.39E-05,3.69E-05,69.393,1111,2.26E-07,227.611997
3.94E-05,77.96,1.94734,1.39E-05,3.69E-05,69.389,1111,2.26E-07,227.579285
3.94E-05,77.96,1.94734,1.39E-05,3.69E-05,69.394,1111,2.26E-07,227.579285
3.95E-05,77.96,1.94734,1.39E-05,3.69E-05,69.431,1111,2.27E-07,227.579285
3.94E-05,77.96,1.94734,1.38E-05,3.69E-05,69.543,1111,2.26E-07,227.579285
3.94E-05,77.95,1.945375,1.37E-05,3.69E-05,69.576,1111,2.25E-07,227.579285
3.93E-05,77.95,1.945375,1.38E-05,3.68E-05,69.502,1111,2.24E-07,227.548655
3.93E-05,77.95,1.945375,1.38E-05,3.68E-05,69.414,1111,2.24E-07,227.548655
3.94E-05,77.95,1.945375,1.39E-05,3.68E-05,69.301,1111,2.23E-07,227.548655
3.94E-05,77.95,1.945375,1.40E-05,3.69E-05,69.171,1111,2.24E-07,227.548655
3.94E-05,77.95,1.937758,1.40E-05,3.69E-05,69.203,1111,2.25E-07,227.548655
3.95E-05,77.95,1.937758,1.40E-05,3.69E-05,69.248,1111,2.25E-07,227.516241
3.95E-05,77.95,1.937758,1.39E-05,3.70E-05,69.35,1111,2.26E-07,227.516241
3.95E-05,77.95,1.937758,1.39E-05,3.69E-05,69.333,1111,2.26E-07,227.516241
3.94E-05,77.94,1.937758,1.40E-05,3.68E-05,69.227,1111,2.27E-07,227.516241
3.94E-05,77.94,1.9364,1.40E-05,3.68E-05,69.227,1111,2.27E-07,227.483827
3.94E-05,77.94,1.9364,1.39E-05,3.69E-05,69.281,1111,2.28E-07,227.483827
3.94E-05,77.94,1.9364,1.39E-05,3.68E-05,69.365,1111,2.28E-07,227.483827
3.93E-05,77.94,1.9364,1.38E-05,3.68E-05,69.48,1111,2.27E-07,227.483827
3.93E-05,77.94,1.9364,1.38E-05,3.68E-05,69.47,1111,2.27E-07,227.483827
3.94E-05,77.93,1.936685,1.39E-05,3.68E-05,69.359,1111,2.27E-07,227.452008
3.94E-05,77.93,1.936685,1.39E-05,3.68E-05,69.309,1111,2.27E-07,227.452008
3.94E-05,77.93,1.936685,1.39E-05,3.69E-05,69.381,1111,2.28E-07,227.452008
3.94E-05,77.93,1.936685,1.38E-05,3.69E-05,69.459,1111,2.28E-07,227.452008
3.95E-05,77.93,1.936685,1.39E-05,3.70E-05,69.444,1111,2.27E-07,227.452008
3.95E-05,77.93,1.934366,1.39E-05,3.70E-05,69.379,1111,2.26E-07,227.422865
3.95E-05,77.92,1.934366,1.40E-05,3.70E-05,69.346,1111,2.25E-07,227.422865
3.96E-05,77.92,1.934366,1.40E-05,3.70E-05,69.322,1111,2.24E-07,227.422865
3.95E-05,77.92,1.934366,1.40E-05,3.69E-05,69.234,1111,2.22E-07,227.422865
3.94E-05,77.92,1.934366,1.40E-05,3.68E-05,69.161,1111,2.21E-07,227.39164
3.94E-05,77.92,1.941957,1.40E-05,3.68E-05,69.118,1111,2.21E-07,227.39164
3.94E-05,77.92,1.941957,1.40E-05,3.68E-05,69.176,1111,2.21E-07,227.39164
3.94E-05,77.92,1.941957,1.40E-05,3.69E-05,69.22,1111,2.20E-07,227.39164
3.94E-05,77.92,1.941957,1.40E-05,3.69E-05,69.205,1111,2.19E-07,227.39164
3.95E-05,77.92,1.941957,1.40E-05,3.69E-05,69.172,1111,2.19E-07,227.356847
3.95E-05,77.92,1.94395,1.41E-05,3.69E-05,69.114,1111,2.18E-07,227.356847
3.95E-05,77.91,1.94395,1.41E-05,3.69E-05,69.093,1111,2.18E-07,227.356847
3.96E-05,77.91,1.94395,1.41E-05,3.70E-05,69.135,1111,2.18E-07,227.356847
3.97E-05,77.91,1.94395,1.41E-05,3.71E-05,69.217,1111,2.18E-07,227.356847
3.97E-05,77.91,1.94395,1.41E-05,3.71E-05,69.23,1111,2.18E-07,227.327109
3.96E-05,77.91,1.946066,1.41E-05,3.70E-05,69.122,1111,2.18E-07,227.327109
3.96E-05,77.91,1.946066,1.41E-05,3.70E-05,69.079,1111,2.20E-07,227.327109
3.96E-05,77.9,1.946066,1.41E-05,3.70E-05,69.113,1111,2.21E-07,227.327109
3.95E-05,77.9,1.946066,1.41E-05,3.69E-05,69.089,1111,2.22E-07,227.296777
3.95E-05,77.9,1.946066,1.41E-05,3.69E-05,69.072,1111,2.23E-07,227.296777
3.94E-05,77.9,1.947169,1.41E-05,3.68E-05,69.087,1111,2.24E-07,227.296777
3.94E-05,77.9,1.947169,1.41E-05,3.68E-05,68.997,1111,2.26E-07,227.296777
3.94E-05,77.9,1.947169,1.42E-05,3.68E-05,68.949,1111,2.27E-07,227.296777
3.94E-05,77.89,1.947169,1.41E-05,3.67E-05,69.021,1111,2.28E-07,227.261389
3.93E-05,77.89,1.947169,1.40E-05,3.67E-05,69.064,1111,2.28E-07,227.261389
3.93E-05,77.89,1.949997,1.40E-05,3.67E-05,69.065,1111,2.28E-07,227.261389
3.92E-05,77.89,1.949997,1.40E-05,3.67E-05,69.138,1111,2.27E-07,227.261389
3.93E-05,77.89,1.949997,1.39E-05,3.67E-05,69.234,1111,2.27E-07,227.261389
3.93E-05,77.89,1.949997,1.39E-05,3.67E-05,69.22,1111,2.26E-07,227.230164
3.93E-05,77.89,1.949997,1.40E-05,3.67E-05,69.113,1111,2.24E-07,227.230164
3.92E-05,77.89,1.943355,1.40E-05,3.67E-05,69.08,1111,2.22E-07,227.230164
3.93E-05,77.89,1.943355,1.41E-05,3.67E-05,69.027,1111,2.21E-07,227.230164
3.93E-05,77.89,1.943355,1.41E-05,3.67E-05,68.952,1111,2.21E-07,227.199237
3.93E-05,77.88,1.943355,1.41E-05,3.67E-05,69.006,1111,2.20E-07,227.199237
3.94E-05,77.88,1.943355,1.41E-05,3.68E-05,69.098,1111,2.20E-07,227.199237
3.95E-05,77.88,1.940477,1.41E-05,3.69E-05,69.13,1111,2.19E-07,227.199237
3.95E-05,77.88,1.940477,1.41E-05,3.69E-05,69.099,1111,2.17E-07,227.199237
3.95E-05,77.88,1.940477,1.41E-05,3.69E-05,69.044,1111,2.15E-07,227.169499
3.95E-05,77.88,1.940477,1.41E-05,3.69E-05,69.046,1111,2.14E-07,227.169499
3.95E-05,77.88,1.940477,1.41E-05,3.69E-05,69.065,1111,2.12E-07,227.169499
3.95E-05,77.88,1.939219,1.42E-05,3.69E-05,68.997,1111,2.12E-07,227.169499
3.95E-05,77.88,1.939219,1.42E-05,3.68E-05,68.939,1111,2.11E-07,227.169499
3.95E-05,77.87,1.939219,1.41E-05,3.68E-05,68.99,1111,2.11E-07,227.137382
3.94E-05,77.87,1.939219,1.41E-05,3.68E-05,69.021,1111,2.10E-07,227.137382
3.93E-05,77.87,1.939219,1.41E-05,3.67E-05,68.937,1111,2.10E-07,227.137382
3.93E-05,77.87,1.941136,1.41E-05,3.67E-05,68.944,1111,2.10E-07,227.137382
3.94E-05,77.87,1.941136,1.41E-05,3.67E-05,69.013,1111,2.10E-07,227.106157
3.94E-05,77.87,1.941136,1.41E-05,3.67E-05,68.968,1111,2.10E-07,227.106157
3.94E-05,77.86,1.941136,1.42E-05,3.67E-05,68.921,1111,2.09E-07,227.106157
3.94E-05,77.86,1.941136,1.42E-05,3.67E-05,68.879,1111,2.08E-07,227.106157
3.94E-05,77.86,1.94144,1.42E-05,3.67E-05,68.856,1111,2.08E-07,227.106157
3.94E-05,77.86,1.94144,1.42E-05,3.67E-05,68.851,1111,2.06E-07,227.075825
3.93E-05,77.86,1.94144,1.42E-05,3.67E-05,68.831,1111,2.04E-07,227.075825
3.93E-05,77.86,1.94144,1.42E-05,3.67E-05,68.867,1111,2.01E-07,227.075825
3.93E-05,77.85,1.94144,1.42E-05,3.67E-05,68.903,1111,1.98E-07,227.075825
3.94E-05,77.85,1.944729,1.42E-05,3.67E-05,68.829,1111,1.97E-07,227.075825
3.94E-05,77.85,1.944729,1.43E-05,3.67E-05,68.638,1111,1.98E-07,227.044898
3.94E-05,77.85,1.944729,1.44E-05,3.67E-05,68.555,1111,2.02E-07,227.044898
3.94E-05,77.85,1.944729,1.44E-05,3.67E-05,68.542,1111,2.06E-07,227.044898
3.94E-05,77.85,1.944729,1.44E-05,3.67E-05,68.548,1111,2.10E-07,227.044898
3.94E-05,77.85,1.944368,1.43E-05,3.67E-05,68.687,1111,2.12E-07,227.012186
3.95E-05,77.85,1.944368,1.43E-05,3.68E-05,68.778,1111,2.13E-07,227.012186
3.95E-05,77.85,1.944368,1.43E-05,3.68E-05,68.764,1111,2.14E-07,227.012186
3.95E-05,77.85,1.944368,1.43E-05,3.68E-05,68.767,1111,2.16E-07,227.012186
3.95E-05,77.84,1.944368,1.43E-05,3.69E-05,68.827,1111,2.17E-07,227.012186
3.96E-05,77.84,1.949089,1.42E-05,3.70E-05,68.967,1111,2.17E-07,226.979475
3.96E-05,77.84,1.949089,1.42E-05,3.70E-05,68.997,1111,2.17E-07,226.979475
3.96E-05,77.84,1.949089,1.43E-05,3.69E-05,68.877,1111,2.17E-07,226.979475
3.94E-05,77.84,1.949089,1.43E-05,3.67E-05,68.722,1111,2.17E-07,226.979475
3.94E-05,77.84,1.949089,1.43E-05,3.67E-05,68.723,1111,2.17E-07,226.979475
3.94E-05,77.83,1.959362,1.43E-05,3.68E-05,68.795,1111,2.17E-07,226.947655
3.95E-05,77.83,1.959362,1.42E-05,3.68E-05,68.887,1111,2.16E-07,226.947655
3.96E-05,77.83,1.959362,1.42E-05,3.69E-05,68.929,1111,2.15E-07,226.947655
3.96E-05,77.83,1.959362,1.42E-05,3.70E-05,68.943,1111,2.15E-07,226.947655
3.97E-05,77.83,1.959362,1.42E-05,3.70E-05,68.949,1111,2.14E-07,226.917917
3.95E-05,77.83,1.960857,1.43E-05,3.69E-05,68.852,1111,2.14E-07,226.917917
3.95E-05,77.82,1.960857,1.42E-05,3.68E-05,68.834,1111,2.14E-07,226.917917
3.94E-05,77.82,1.960857,1.41E-05,3.68E-05,69.007,1111,2.13E-07,226.917917
3.95E-05,77.82,1.960857,1.41E-05,3.70E-05,69.137,1111,2.12E-07,226.917917
3.98E-05,77.82,1.960857,1.42E-05,3.71E-05,69.087,1111,2.11E-07,226.884314
3.99E-05,77.82,1.958178,1.42E-05,3.73E-05,69.136,1111,2.12E-07,226.884314
4.01E-05,77.82,1.958178,1.42E-05,3.75E-05,69.194,1111,2.12E-07,226.884314
4.01E-05,77.81,1.958178,1.43E-05,3.75E-05,69.184,1111,2.12E-07,226.884314
4.01E-05,77.81,1.958178,1.43E-05,3.75E-05,69.183,1111,2.12E-07,226.884314
4.01E-05,77.81,1.958178,1.42E-05,3.75E-05,69.197,1111,2.10E-07,226.855171
4.01E-05,77.81,1.952691,1.43E-05,3.74E-05,69.149,1111,2.08E-07,226.855171
4.00E-05,77.81,1.952691,1.42E-05,3.74E-05,69.186,1111,2.07E-07,226.855171
4.01E-05,77.81,1.952691,1.42E-05,3.75E-05,69.214,1111,2.06E-07,226.855171
4.01E-05,77.81,1.952691,1.42E-05,3.75E-05,69.254,1111,2.05E-07,226.823649
4.02E-05,77.81,1.952691,1.43E-05,3.76E-05,69.229,1111,2.04E-07,226.823649
4.02E-05,77.81,1.948633,1.43E-05,3.76E-05,69.152,1111,2.03E-07,226.823649
4.02E-05,77.81,1.948633,1.44E-05,3.75E-05,69.031,1111,2.03E-07,226.823649
4.02E-05,77.8,1.948633,1.45E-05,3.75E-05,68.876,1111,2.04E-07,226.823649
4.02E-05,77.8,1.948633,1.45E-05,3.75E-05,68.838,1111,2.07E-07,226.793316
4.01E-05,77.8,1.948633,1.45E-05,3.75E-05,68.895,1111,2.10E-07,226.793316
4.01E-05,77.8,1.951271,1.45E-05,3.75E-05,68.889,1111,2.11E-07,226.793316
4.02E-05,77.8,1.951271,1.44E-05,3.75E-05,68.954,1111,2.13E-07,226.793316
4.01E-05,77.8,1.951271,1.44E-05,3.75E-05,68.991,1111,2.14E-07,226.793316
4.01E-05,77.79,1.951271,1.44E-05,3.74E-05,68.995,1111,2.15E-07,226.76001
4.01E-05,77.79,1.951271,1.43E-05,3.75E-05,69.072,1111,2.15E-07,226.76001
4.02E-05,77.79,1.950801,1.43E-05,3.76E-05,69.146,1111,2.15E-07,226.76001
4.03E-05,77.79,1.950801,1.44E-05,3.77E-05,69.126,1111,2.15E-07,226.76001
