2022/4/7,16:16:32,采样间隔:,0.1 s,,,,,
4.78E-05,81.49,1.981823,1.80E-05,4.43E-05,67.825,1111,8.34E-08,182.401898
4.78E-05,81.5,1.981823,1.80E-05,4.43E-05,67.874,1111,8.35E-08,182.401898
4.79E-05,81.5,1.981823,1.80E-05,4.44E-05,67.935,1111,8.35E-08,182.401898
4.79E-05,81.5,1.981823,1.80E-05,4.44E-05,67.958,1111,8.32E-08,182.401898
4.79E-05,81.53,1.980798,1.80E-05,4.44E-05,67.9,1111,8.30E-08,182.401898
4.79E-05,81.53,1.980798,1.80E-05,4.44E-05,67.86,1111,8.25E-08,182.555179
4.78E-05,81.53,1.980798,1.80E-05,4.43E-05,67.898,1111,8.12E-08,182.555179
4.78E-05,81.55,1.980798,1.79E-05,4.43E-05,67.953,1111,7.95E-08,182.555179
4.78E-05,81.55,1.980798,1.80E-05,4.43E-05,67.947,1111,7.86E-08,182.555179
4.78E-05,81.55,1.983422,1.80E-05,4.43E-05,67.875,1111,7.80E-08,182.555179
4.79E-05,81.58,1.983422,1.80E-05,4.43E-05,67.857,1111,7.79E-08,182.710805
4.79E-05,81.58,1.983422,1.81E-05,4.44E-05,67.844,1111,7.81E-08,182.710805
4.79E-05,81.58,1.983422,1.80E-05,4.44E-05,67.866,1111,7.84E-08,182.710805
4.79E-05,81.6,1.983422,1.80E-05,4.44E-05,67.956,1111,7.83E-08,182.710805
4.79E-05,81.6,1.985196,1.79E-05,4.44E-05,67.995,1111,7.77E-08,182.866356
4.79E-05,81.6,1.985196,1.80E-05,4.44E-05,67.964,1111,7.67E-08,182.866356
4.79E-05,81.63,1.985196,1.80E-05,4.44E-05,67.943,1111,7.56E-08,182.866356
4.79E-05,81.63,1.985196,1.80E-05,4.44E-05,67.931,1111,7.50E-08,182.866356
4.79E-05,81.63,1.985196,1.80E-05,4.44E-05,67.932,1111,7.43E-08,182.866356
4.79E-05,81.67,1.985293,1.80E-05,4.44E-05,67.889,1111,7.37E-08,183.021795
4.79E-05,81.67,1.985293,1.80E-05,4.43E-05,67.92,1111,7.35E-08,183.021795
4.79E-05,81.67,1.985293,1.80E-05,4.43E-05,67.91,1111,7.34E-08,183.021795
4.78E-05,81.68,1.985293,1.80E-05,4.43E-05,67.91,1111,7.32E-08,183.021795
4.78E-05,81.68,1.985293,1.80E-05,4.43E-05,67.924,1111,7.29E-08,183.021795
4.78E-05,81.68,1.985491,1.79E-05,4.43E-05,67.965,1111,7.27E-08,183.177458
4.78E-05,81.68,1.985491,1.79E-05,4.43E-05,67.952,1111,7.25E-08,183.177458
4.78E-05,81.72,1.985491,1.80E-05,4.43E-05,67.918,1111,7.22E-08,183.177458
4.78E-05,81.72,1.985491,1.80E-05,4.43E-05,67.951,1111,7.22E-08,183.177458
4.78E-05,81.72,1.985491,1.80E-05,4.43E-05,67.934,1111,7.22E-08,183.177458
4.78E-05,81.73,1.980191,1.80E-05,4.43E-05,67.92,1111,7.21E-08,183.334274
4.78E-05,81.73,1.980191,1.80E-05,4.43E-05,67.9,1111,7.20E-08,183.334274
4.78E-05,81.73,1.980191,1.80E-05,4.43E-05,67.864,1111,7.20E-08,183.334274
4.78E-05,81.77,1.980191,1.80E-05,4.43E-05,67.852,1111,7.20E-08,183.334274
4.78E-05,81.77,1.980191,1.80E-05,4.43E-05,67.852,1111,7.21E-08,183.491202
4.78E-05,81.77,1.979907,1.80E-05,4.43E-05,67.912,1111,7.19E-08,183.491202
4.79E-05,81.78,1.979907,1.79E-05,4.44E-05,68.014,1111,7.20E-08,183.491202
4.79E-05,81.78,1.979907,1.79E-05,4.44E-05,68.075,1111,7.20E-08,183.491202
4.79E-05,81.78,1.979907,1.79E-05,4.44E-05,68.047,1111,7.12E-08,183.491202
4.80E-05,81.82,1.979907,1.80E-05,4.45E-05,67.961,1111,6.88E-08,183.648204
4.80E-05,81.82,1.983082,1.81E-05,4.45E-05,67.885,1111,6.61E-08,183.648204
4.80E-05,81.82,1.983082,1.81E-05,4.44E-05,67.883,1111,6.44E-08,183.648204
4.79E-05,81.85,1.983082,1.80E-05,4.44E-05,67.928,1111,6.31E-08,183.648204
4.79E-05,81.85,1.983082,1.80E-05,4.44E-05,67.975,1111,6.25E-08,183.648204
4.79E-05,81.85,1.983082,1.79E-05,4.44E-05,68.018,1111,6.19E-08,183.804723
4.79E-05,81.87,1.982287,1.79E-05,4.44E-05,68.015,1111,6.10E-08,183.804723
4.79E-05,81.87,1.982287,1.79E-05,4.44E-05,68,1111,5.99E-08,183.804723
4.79E-05,81.87,1.982287,1.80E-05,4.44E-05,67.982,1111,5.80E-08,183.804723
4.79E-05,81.9,1.982287,1.80E-05,4.44E-05,67.916,1111,5.62E-08,183.962171
4.79E-05,81.9,1.982287,1.80E-05,4.44E-05,67.919,1111,5.49E-08,183.962171
4.80E-05,81.9,1.969632,1.80E-05,4.45E-05,67.963,1111,5.38E-08,183.962171
4.80E-05,81.9,1.969632,1.80E-05,4.45E-05,67.963,1111,5.33E-08,183.962171
4.80E-05,81.92,1.969632,1.80E-05,4.44E-05,67.914,1111,5.32E-08,183.962171
4.79E-05,81.92,1.969632,1.81E-05,4.44E-05,67.838,1111,5.36E-08,184.11895
4.79E-05,81.92,1.969632,1.81E-05,4.44E-05,67.801,1111,5.47E-08,184.11895
4.78E-05,81.95,1.982298,1.81E-05,4.43E-05,67.831,1111,5.56E-08,184.11895
4.78E-05,81.95,1.982298,1.80E-05,4.43E-05,67.906,1111,5.56E-08,184.11895
4.78E-05,81.95,1.982298,1.80E-05,4.43E-05,67.921,1111,5.53E-08,184.11895
4.78E-05,81.97,1.982298,1.80E-05,4.43E-05,67.915,1111,5.50E-08,184.276362
4.78E-05,81.97,1.982298,1.80E-05,4.43E-05,67.882,1111,5.49E-08,184.276362
4.80E-05,81.97,1.984406,1.81E-05,4.44E-05,67.893,1111,5.50E-08,184.276362
4.80E-05,82,1.984406,1.80E-05,4.45E-05,67.934,1111,5.52E-08,184.276362
4.80E-05,82,1.984406,1.80E-05,4.45E-05,67.931,1111,5.51E-08,184.434033
4.80E-05,82,1.984406,1.80E-05,4.45E-05,67.928,1111,5.49E-08,184.434033
4.79E-05,82.02,1.984406,1.80E-05,4.44E-05,67.915,1111,5.45E-08,184.434033
4.79E-05,82.02,1.988059,1.81E-05,4.44E-05,67.848,1111,5.45E-08,184.434033
4.78E-05,82.02,1.988059,1.81E-05,4.43E-05,67.79,1111,5.49E-08,184.434033
4.78E-05,82.05,1.988059,1.81E-05,4.42E-05,67.787,1111,5.52E-08,184.590701
4.78E-05,82.05,1.988059,1.80E-05,4.43E-05,67.883,1111,5.49E-08,184.590701
4.79E-05,82.05,1.988059,1.80E-05,4.43E-05,67.937,1111,5.46E-08,184.590701
4.79E-05,82.08,1.985187,1.80E-05,4.44E-05,67.956,1111,5.45E-08,184.590701
4.78E-05,82.08,1.985187,1.80E-05,4.43E-05,67.925,1111,5.46E-08,184.590701
4.79E-05,82.08,1.985187,1.80E-05,4.43E-05,67.889,1111,5.45E-08,184.749228
4.79E-05,82.1,1.985187,1.80E-05,4.44E-05,67.9,1111,5.35E-08,184.749228
4.79E-05,82.1,1.985187,1.80E-05,4.44E-05,67.922,1111,5.22E-08,184.749228
4.79E-05,82.1,1.984127,1.81E-05,4.44E-05,67.859,1111,5.14E-08,184.749228
4.80E-05,82.13,1.984127,1.81E-05,4.44E-05,67.785,1111,5.09E-08,184.907235
4.80E-05,82.13,1.984127,1.82E-05,4.45E-05,67.758,1111,5.19E-08,184.907235
4.80E-05,82.13,1.984127,1.82E-05,4.45E-05,67.757,1111,5.45E-08,184.907235
4.81E-05,82.13,1.984127,1.82E-05,4.45E-05,67.797,1111,5.72E-08,184.907235
4.80E-05,82.15,1.979888,1.81E-05,4.45E-05,67.85,1111,5.86E-08,184.907235
4.80E-05,82.15,1.979888,1.80E-05,4.45E-05,67.916,1111,5.91E-08,185.066023
4.80E-05,82.15,1.979888,1.80E-05,4.45E-05,67.956,1111,5.88E-08,185.066023
4.80E-05,82.18,1.979888,1.80E-05,4.45E-05,67.926,1111,5.84E-08,185.066023
4.80E-05,82.18,1.979888,1.81E-05,4.45E-05,67.893,1111,5.80E-08,185.066023
4.80E-05,82.18,1.98289,1.81E-05,4.45E-05,67.853,1111,5.84E-08,185.066023
4.80E-05,82.2,1.98289,1.81E-05,4.45E-05,67.852,1111,5.92E-08,185.223992
4.80E-05,82.2,1.98289,1.81E-05,4.45E-05,67.846,1111,5.99E-08,185.223992
4.80E-05,82.2,1.98289,1.81E-05,4.44E-05,67.845,1111,6.04E-08,185.223992
4.80E-05,82.23,1.98289,1.81E-05,4.44E-05,67.856,1111,6.06E-08,185.223992
4.80E-05,82.23,1.975878,1.81E-05,4.45E-05,67.887,1111,6.05E-08,185.381776
4.80E-05,82.23,1.975878,1.80E-05,4.45E-05,67.927,1111,6.04E-08,185.381776
4.80E-05,82.25,1.975878,1.80E-05,4.45E-05,67.983,1111,5.99E-08,185.381776
4.80E-05,82.25,1.975878,1.80E-05,4.45E-05,67.962,1111,5.95E-08,185.381776
4.80E-05,82.25,1.975878,1.80E-05,4.45E-05,67.939,1111,5.95E-08,185.381776
4.80E-05,82.28,1.973453,1.80E-05,4.45E-05,67.917,1111,5.95E-08,185.541605
4.80E-05,82.28,1.973453,1.80E-05,4.45E-05,67.92,1111,5.96E-08,185.541605
4.80E-05,82.28,1.973453,1.80E-05,4.45E-05,67.926,1111,5.96E-08,185.541605
4.80E-05,82.31,1.973453,1.81E-05,4.45E-05,67.845,1111,5.97E-08,185.541605
4.80E-05,82.31,1.973453,1.82E-05,4.45E-05,67.785,1111,6.02E-08,185.541605
4.81E-05,82.31,1.97668,1.82E-05,4.45E-05,67.78,1111,6.09E-08,185.700282
4.81E-05,82.33,1.97668,1.82E-05,4.45E-05,67.773,1111,6.21E-08,185.700282
4.81E-05,82.33,1.97668,1.82E-05,4.45E-05,67.807,1111,6.31E-08,185.700282
4.81E-05,82.33,1.97668,1.82E-05,4.45E-05,67.812,1111,6.42E-08,185.700282
4.81E-05,82.36,1.97668,1.82E-05,4.45E-05,67.807,1111,6.54E-08,185.860186
4.81E-05,82.36,1.973667,1.82E-05,4.45E-05,67.801,1111,6.66E-08,185.860186
4.81E-05,82.36,1.973667,1.82E-05,4.45E-05,67.819,1111,6.72E-08,185.860186
4.81E-05,82.36,1.973667,1.81E-05,4.45E-05,67.855,1111,6.78E-08,185.860186
4.81E-05,82.38,1.973667,1.81E-05,4.45E-05,67.88,1111,6.81E-08,185.860186
4.81E-05,82.38,1.973667,1.81E-05,4.45E-05,67.898,1111,6.83E-08,186.019792
4.81E-05,82.38,1.968771,1.81E-05,4.45E-05,67.917,1111,6.84E-08,186.019792
4.81E-05,82.41,1.968771,1.81E-05,4.45E-05,67.891,1111,6.81E-08,186.019792
4.81E-05,82.41,1.968771,1.81E-05,4.45E-05,67.844,1111,6.80E-08,186.019792
4.80E-05,82.41,1.968771,1.81E-05,4.45E-05,67.838,1111,6.81E-08,186.019792
4.80E-05,82.43,1.968771,1.81E-05,4.45E-05,67.879,1111,6.83E-08,186.179473
4.79E-05,82.43,1.961804,1.80E-05,4.44E-05,67.936,1111,6.83E-08,186.179473
4.79E-05,82.43,1.961804,1.80E-05,4.44E-05,67.943,1111,6.85E-08,186.179473
4.79E-05,82.46,1.961804,1.80E-05,4.44E-05,67.901,1111,6.86E-08,186.179473
4.80E-05,82.46,1.961804,1.81E-05,4.44E-05,67.857,1111,6.85E-08,186.339489
4.80E-05,82.46,1.961804,1.81E-05,4.45E-05,67.861,1111,6.86E-08,186.339489
4.80E-05,82.49,1.965655,1.80E-05,4.45E-05,67.947,1111,6.86E-08,186.339489
4.80E-05,82.49,1.965655,1.79E-05,4.45E-05,68.058,1111,6.89E-08,186.339489
4.80E-05,82.49,1.965655,1.79E-05,4.45E-05,68.111,1111,7.01E-08,186.339489
4.80E-05,82.51,1.965655,1.79E-05,4.46E-05,68.13,1111,7.16E-08,186.499988
4.81E-05,82.51,1.965655,1.79E-05,4.46E-05,68.126,1111,7.28E-08,186.499988
4.81E-05,82.51,1.968141,1.79E-05,4.47E-05,68.125,1111,7.35E-08,186.499988
4.81E-05,82.54,1.968141,1.80E-05,4.46E-05,68.088,1111,7.39E-08,186.499988
4.81E-05,82.54,1.968141,1.80E-05,4.46E-05,68.033,1111,7.41E-08,186.499988
4.81E-05,82.54,1.968141,1.80E-05,4.46E-05,68.009,1111,7.42E-08,186.65978
4.81E-05,82.56,1.968141,1.80E-05,4.45E-05,67.981,1111,7.42E-08,186.65978
4.80E-05,82.56,1.961606,1.80E-05,4.45E-05,67.969,1111,7.42E-08,186.65978
4.80E-05,82.56,1.961606,1.80E-05,4.45E-05,67.933,1111,7.42E-08,186.65978
4.80E-05,82.56,1.961606,1.80E-05,4.45E-05,67.933,1111,7.42E-08,186.820689
4.81E-05,82.59,1.961606,1.80E-05,4.45E-05,67.942,1111,7.41E-08,186.820689
4.81E-05,82.59,1.961606,1.80E-05,4.46E-05,67.952,1111,7.40E-08,186.820689
4.81E-05,82.59,1.965113,1.81E-05,4.45E-05,67.898,1111,7.40E-08,186.820689
4.81E-05,82.6,1.965113,1.81E-05,4.45E-05,67.875,1111,7.41E-08,186.820689
4.81E-05,82.6,1.965113,1.81E-05,4.45E-05,67.925,1111,7.36E-08,186.981225
4.81E-05,82.6,1.965113,1.80E-05,4.46E-05,67.993,1111,7.31E-08,186.981225
4.81E-05,82.64,1.965113,1.80E-05,4.46E-05,67.991,1111,7.31E-08,186.981225
4.81E-05,82.64,1.965458,1.81E-05,4.46E-05,67.891,1111,7.29E-08,186.981225
4.81E-05,82.64,1.965458,1.81E-05,4.45E-05,67.837,1111,7.28E-08,186.981225
4.81E-05,82.65,1.965458,1.81E-05,4.46E-05,67.849,1111,7.32E-08,187.141353
4.81E-05,82.65,1.965458,1.81E-05,4.46E-05,67.891,1111,7.36E-08,187.141353
4.82E-05,82.65,1.965458,1.81E-05,4.46E-05,67.934,1111,7.37E-08,187.141353
4.81E-05,82.68,1.967583,1.80E-05,4.46E-05,67.992,1111,7.36E-08,187.141353
4.81E-05,82.68,1.967583,1.81E-05,4.46E-05,67.955,1111,7.35E-08,187.302745
4.80E-05,82.68,1.967583,1.81E-05,4.45E-05,67.882,1111,7.35E-08,187.302745
4.80E-05,82.71,1.967583,1.81E-05,4.45E-05,67.851,1111,7.36E-08,187.302745
4.80E-05,82.71,1.967583,1.81E-05,4.45E-05,67.877,1111,7.35E-08,187.302745
4.80E-05,82.71,1.961356,1.81E-05,4.44E-05,67.84,1111,7.34E-08,187.302745
4.80E-05,82.73,1.961356,1.81E-05,4.45E-05,67.808,1111,7.37E-08,187.462649
4.80E-05,82.73,1.961356,1.81E-05,4.45E-05,67.861,1111,7.38E-08,187.462649
4.81E-05,82.73,1.961356,1.81E-05,4.45E-05,67.888,1111,7.34E-08,187.462649
4.81E-05,82.76,1.961356,1.81E-05,4.46E-05,67.901,1111,7.27E-08,187.462649
4.82E-05,82.76,1.965413,1.81E-05,4.46E-05,67.945,1111,7.22E-08,187.462649
4.82E-05,82.76,1.965413,1.80E-05,4.47E-05,68.017,1111,7.21E-08,187.623372
4.82E-05,82.76,1.965413,1.80E-05,4.47E-05,68.033,1111,7.22E-08,187.623372
4.82E-05,82.78,1.965413,1.80E-05,4.47E-05,68.056,1111,7.23E-08,187.623372
4.82E-05,82.78,1.965413,1.80E-05,4.47E-05,68.038,1111,7.24E-08,187.623372
4.83E-05,82.78,1.962012,1.81E-05,4.48E-05,67.989,1111,7.22E-08,187.784355
4.83E-05,82.81,1.962012,1.81E-05,4.48E-05,67.952,1111,7.23E-08,187.784355
4.83E-05,82.81,1.962012,1.81E-05,4.48E-05,67.959,1111,7.25E-08,187.784355
4.82E-05,82.81,1.962012,1.81E-05,4.47E-05,67.922,1111,7.26E-08,187.784355
4.82E-05,82.82,1.962012,1.81E-05,4.47E-05,67.909,1111,7.28E-08,187.784355
4.82E-05,82.82,1.959466,1.81E-05,4.47E-05,67.91,1111,7.28E-08,187.944259
4.81E-05,82.82,1.959466,1.81E-05,4.46E-05,67.915,1111,7.25E-08,187.944259
4.81E-05,82.85,1.959466,1.81E-05,4.46E-05,67.961,1111,7.20E-08,187.944259
4.81E-05,82.85,1.959466,1.80E-05,4.46E-05,67.993,1111,7.20E-08,187.944259
4.81E-05,82.85,1.959466,1.81E-05,4.46E-05,67.967,1111,7.20E-08,187.944259
4.82E-05,82.88,1.961137,1.81E-05,4.46E-05,67.944,1111,7.19E-08,188.106134
4.82E-05,82.88,1.961137,1.81E-05,4.47E-05,67.933,1111,7.20E-08,188.106134
4.82E-05,82.88,1.961137,1.81E-05,4.47E-05,67.949,1111,7.20E-08,188.106134
4.82E-05,82.89,1.961137,1.81E-05,4.47E-05,67.972,1111,7.21E-08,188.106134
4.82E-05,82.89,1.961137,1.81E-05,4.47E-05,67.959,1111,7.21E-08,188.266448
4.82E-05,82.89,1.966392,1.81E-05,4.47E-05,67.93,1111,7.20E-08,188.266448
4.82E-05,82.92,1.966392,1.81E-05,4.47E-05,67.91,1111,7.14E-08,188.266448
4.82E-05,82.92,1.966392,1.81E-05,4.47E-05,67.985,1111,6.96E-08,188.266448
4.82E-05,82.92,1.966392,1.80E-05,4.47E-05,68.005,1111,6.72E-08,188.266448
4.82E-05,82.94,1.966392,1.81E-05,4.46E-05,67.975,1111,6.50E-08,188.428472
4.81E-05,82.94,1.965682,1.81E-05,4.46E-05,67.925,1111,6.37E-08,188.428472
4.82E-05,82.94,1.965682,1.81E-05,4.47E-05,67.901,1111,6.35E-08,188.428472
4.83E-05,82.97,1.965682,1.81E-05,4.47E-05,67.931,1111,6.38E-08,188.428472
4.83E-05,82.97,1.965682,1.81E-05,4.47E-05,67.949,1111,6.40E-08,188.428472
4.83E-05,82.97,1.965682,1.81E-05,4.48E-05,67.976,1111,6.40E-08,188.590237
4.83E-05,82.99,1.967053,1.81E-05,4.47E-05,67.973,1111,6.35E-08,188.590237
4.82E-05,82.99,1.967053,1.81E-05,4.47E-05,67.951,1111,6.28E-08,188.590237
4.81E-05,82.99,1.967053,1.80E-05,4.46E-05,68.014,1111,6.22E-08,188.590237
4.81E-05,82.99,1.967053,1.80E-05,4.46E-05,67.982,1111,6.19E-08,188.752075
4.81E-05,83.02,1.967053,1.81E-05,4.46E-05,67.941,1111,6.16E-08,188.752075
4.81E-05,83.02,1.978235,1.81E-05,4.46E-05,67.928,1111,6.14E-08,188.752075
4.81E-05,83.02,1.978235,1.81E-05,4.46E-05,67.92,1111,6.12E-08,188.752075
4.81E-05,83.03,1.978235,1.81E-05,4.46E-05,67.884,1111,6.13E-08,188.752075
4.82E-05,83.03,1.978235,1.82E-05,4.46E-05,67.814,1111,6.19E-08,188.913803
4.82E-05,83.03,1.978235,1.82E-05,4.47E-05,67.833,1111,6.31E-08,188.913803
4.82E-05,83.06,1.977321,1.82E-05,4.47E-05,67.895,1111,6.37E-08,188.913803
4.82E-05,83.06,1.977321,1.82E-05,4.47E-05,67.875,1111,6.41E-08,188.913803
4.83E-05,83.06,1.977321,1.81E-05,4.47E-05,67.919,1111,6.46E-08,188.913803
4.83E-05,83.09,1.977321,1.81E-05,4.47E-05,67.956,1111,6.44E-08,189.075976
4.82E-05,83.09,1.979151,1.81E-05,4.47E-05,67.979,1111,6.33E-08,189.075976
4.82E-05,83.09,1.979151,1.81E-05,4.47E-05,67.963,1111,6.16E-08,189.075976
4.82E-05,83.11,1.979151,1.81E-05,4.47E-05,67.939,1111,5.98E-08,189.075976
4.83E-05,83.11,1.979151,1.81E-05,4.47E-05,67.951,1111,5.85E-08,189.237405
4.83E-05,83.11,1.979151,1.81E-05,4.47E-05,67.985,1111,5.72E-08,189.237405
4.82E-05,83.14,1.974695,1.81E-05,4.47E-05,67.986,1111,5.57E-08,189.237405
4.82E-05,83.14,1.974695,1.81E-05,4.47E-05,67.943,1111,5.41E-08,189.237405
4.82E-05,83.14,1.974695,1.81E-05,4.47E-05,67.915,1111,5.28E-08,189.237405
4.82E-05,83.16,1.974695,1.81E-05,4.46E-05,67.937,1111,5.20E-08,189.399914
4.82E-05,83.16,1.974695,1.81E-05,4.47E-05,67.998,1111,5.16E-08,189.399914
4.82E-05,83.16,1.976924,1.80E-05,4.47E-05,68.079,1111,5.16E-08,189.399914
4.82E-05,83.18,1.976924,1.80E-05,4.47E-05,68.044,1111,5.18E-08,189.399914
4.83E-05,83.18,1.976924,1.81E-05,4.47E-05,67.994,1111,5.17E-08,189.399914
4.83E-05,83.18,1.976924,1.81E-05,4.47E-05,68.013,1111,5.11E-08,189.561566
4.83E-05,83.2,1.976924,1.80E-05,4.48E-05,68.04,1111,5.02E-08,189.561566
4.83E-05,83.2,1.984042,1.81E-05,4.47E-05,68.004,1111,5.00E-08,189.561566
4.83E-05,83.2,1.984042,1.81E-05,4.47E-05,67.945,1111,5.01E-08,189.561566
4.83E-05,83.2,1.984042,1.82E-05,4.47E-05,67.904,1111,5.01E-08,189.724372
4.82E-05,83.23,1.984042,1.82E-05,4.47E-05,67.847,1111,5.10E-08,189.724372
4.82E-05,83.23,1.984042,1.82E-05,4.47E-05,67.828,1111,5.20E-08,189.724372
4.82E-05,83.23,1.995471,1.82E-05,4.47E-05,67.876,1111,5.28E-08,189.724372
4.83E-05,83.25,1.995471,1.81E-05,4.47E-05,67.914,1111,5.33E-08,189.724372
4.82E-05,83.25,1.995471,1.81E-05,4.47E-05,67.973,1111,5.28E-08,189.886695
4.82E-05,83.25,1.995471,1.80E-05,4.47E-05,68.025,1111,5.09E-08,189.886695
4.82E-05,83.28,1.995471,1.80E-05,4.47E-05,68.022,1111,4.91E-08,189.886695
4.82E-05,83.28,1.997003,1.81E-05,4.46E-05,67.949,1111,4.77E-08,189.886695
4.82E-05,83.28,1.997003,1.81E-05,4.46E-05,67.885,1111,4.65E-08,189.886695
4.81E-05,83.31,1.997003,1.81E-05,4.46E-05,67.888,1111,4.60E-08,190.048943
4.82E-05,83.31,1.997003,1.81E-05,4.46E-05,67.899,1111,4.58E-08,190.048943
4.82E-05,83.31,1.997003,1.81E-05,4.47E-05,67.939,1111,4.58E-08,190.048943
4.82E-05,83.32,1.985041,1.81E-05,4.47E-05,67.942,1111,4.58E-08,190.048943
4.83E-05,83.32,1.985041,1.82E-05,4.47E-05,67.903,1111,4.59E-08,190.211526
4.83E-05,83.32,1.985041,1.81E-05,4.47E-05,67.939,1111,4.62E-08,190.211526
4.83E-05,83.35,1.985041,1.81E-05,4.48E-05,67.935,1111,4.63E-08,190.211526
4.83E-05,83.35,1.985041,1.81E-05,4.47E-05,67.943,1111,4.65E-08,190.211526
4.82E-05,83.35,1.98612,1.81E-05,4.47E-05,67.964,1111,4.65E-08,190.211526
4.82E-05,83.37,1.98612,1.81E-05,4.47E-05,67.944,1111,4.64E-08,190.374108
4.83E-05,83.37,1.98612,1.82E-05,4.47E-05,67.891,1111,4.63E-08,190.374108
4.83E-05,83.37,1.98612,1.82E-05,4.48E-05,67.887,1111,4.68E-08,190.374108
4.83E-05,83.4,1.98612,1.82E-05,4.48E-05,67.919,1111,4.74E-08,190.374108
4.83E-05,83.4,1.988876,1.81E-05,4.48E-05,67.987,1111,4.75E-08,190.374108
4.83E-05,83.4,1.988876,1.81E-05,4.48E-05,67.993,1111,4.73E-08,190.535835
4.84E-05,83.41,1.988876,1.82E-05,4.48E-05,67.929,1111,4.67E-08,190.535835
4.83E-05,83.41,1.988876,1.82E-05,4.48E-05,67.913,1111,4.64E-08,190.535835
4.83E-05,83.41,1.988876,1.82E-05,4.47E-05,67.883,1111,4.64E-08,190.535835
4.83E-05,83.44,1.991382,1.82E-05,4.47E-05,67.837,1111,4.72E-08,190.699274
4.83E-05,83.44,1.991382,1.82E-05,4.47E-05,67.797,1111,4.86E-08,190.699274
4.82E-05,83.44,1.991382,1.82E-05,4.46E-05,67.765,1111,5.05E-08,190.699274
4.82E-05,83.44,1.991382,1.82E-05,4.46E-05,67.846,1111,5.15E-08,190.699274
4.82E-05,83.48,1.991382,1.81E-05,4.47E-05,67.931,1111,5.14E-08,190.699274
4.82E-05,83.48,1.990475,1.81E-05,4.47E-05,67.947,1111,5.14E-08,190.861596
4.83E-05,83.48,1.990475,1.81E-05,4.47E-05,67.933,1111,5.13E-08,190.861596
4.83E-05,83.49,1.990475,1.81E-05,4.47E-05,67.943,1111,5.09E-08,190.861596
4.82E-05,83.49,1.990475,1.81E-05,4.47E-05,67.949,1111,5.07E-08,190.861596
4.82E-05,83.49,1.990475,1.81E-05,4.46E-05,67.895,1111,5.06E-08,190.861596
4.81E-05,83.52,1.98813,1.82E-05,4.46E-05,67.838,1111,5.05E-08,191.0247
4.81E-05,83.52,1.98813,1.82E-05,4.46E-05,67.831,1111,5.07E-08,191.0247
4.82E-05,83.52,1.98813,1.82E-05,4.46E-05,67.837,1111,5.10E-08,191.0247
4.82E-05,83.54,1.98813,1.82E-05,4.47E-05,67.868,1111,5.12E-08,191.0247
4.82E-05,83.54,1.98813,1.82E-05,4.47E-05,67.86,1111,5.12E-08,191.188101
4.82E-05,83.54,1.988738,1.82E-05,4.47E-05,67.873,1111,5.15E-08,191.188101
4.82E-05,83.57,1.988738,1.81E-05,4.46E-05,67.878,1111,5.15E-08,191.188101
4.81E-05,83.57,1.988738,1.82E-05,4.46E-05,67.803,1111,5.11E-08,191.188101
4.81E-05,83.57,1.988738,1.82E-05,4.45E-05,67.754,1111,5.13E-08,191.188101
4.81E-05,83.58,1.988738,1.82E-05,4.45E-05,67.79,1111,5.16E-08,191.350981
4.81E-05,83.58,1.990537,1.81E-05,4.46E-05,67.92,1111,5.13E-08,191.350981
4.82E-05,83.58,1.990537,1.80E-05,4.47E-05,67.997,1111,5.14E-08,191.350981
4.82E-05,83.61,1.990537,1.81E-05,4.47E-05,67.964,1111,5.15E-08,191.350981
4.82E-05,83.61,1.990537,1.81E-05,4.47E-05,67.936,1111,5.16E-08,191.350981
4.82E-05,83.61,1.990537,1.81E-05,4.47E-05,67.977,1111,5.15E-08,191.513825
4.82E-05,83.63,1.991241,1.80E-05,4.47E-05,68.037,1111,5.18E-08,191.513825
4.82E-05,83.63,1.991241,1.81E-05,4.47E-05,68.007,1111,5.23E-08,191.513825
4.82E-05,83.63,1.991241,1.81E-05,4.47E-05,67.935,1111,5.23E-08,191.513825
4.82E-05,83.63,1.991241,1.82E-05,4.47E-05,67.848,1111,5.23E-08,191.677486
4.82E-05,83.66,1.991241,1.83E-05,4.47E-05,67.761,1111,5.33E-08,191.677486
4.82E-05,83.66,2.000993,1.83E-05,4.47E-05,67.764,1111,5.48E-08,191.677486
4.83E-05,83.66,2.000993,1.82E-05,4.47E-05,67.79,1111,5.61E-08,191.677486
4.83E-05,83.69,2.000993,1.82E-05,4.47E-05,67.788,1111,5.69E-08,191.677486
4.83E-05,83.69,2.000993,1.82E-05,4.48E-05,67.861,1111,5.78E-08,191.84033
4.84E-05,83.69,2.000993,1.82E-05,4.48E-05,67.931,1111,5.80E-08,191.84033
4.84E-05,83.7,2.013438,1.82E-05,4.49E-05,67.943,1111,5.81E-08,191.84033
4.85E-05,83.7,2.013438,1.82E-05,4.49E-05,67.936,1111,5.85E-08,191.84033
4.84E-05,83.7,2.013438,1.82E-05,4.49E-05,67.963,1111,5.85E-08,191.84033
4.83E-05,83.73,2.013438,1.81E-05,4.48E-05,67.959,1111,5.83E-08,192.00388
4.83E-05,83.73,2.013438,1.81E-05,4.47E-05,67.924,1111,5.80E-08,192.00388
4.83E-05,83.73,2.002769,1.82E-05,4.47E-05,67.897,1111,5.80E-08,192.00388
4.83E-05,83.75,2.002769,1.82E-05,4.47E-05,67.877,1111,5.81E-08,192.00388
